n_str,repetition,class_j,class_k,true_ks,final_certificate,certificate_covers_true_ks,simultaneous_certificate_covers_all_pairs
1000,58,1,3,0.019945036390476102,0.2724707985311464,1,1
1000,58,1,4,0.029913659851819575,0.5261502275272198,1,1
1000,58,2,3,0.009973297288075951,0.3057143008626507,1,1
1000,58,2,4,0.019945036390476102,0.5384534901200622,1,1
1000,58,3,4,0.009973297288075951,0.4857618191388591,1,1
2000,58,0,1,0.009973297288075951,0.21793503334299968,1,1
2000,58,0,2,0.019945036390476102,0.1897252457391833,1,1
2000,58,0,3,0.029913659851819575,0.18456636261198728,1,1
2000,58,0,4,0.03987761167674496,0.3513756112793486,1,1
2000,58,1,2,0.009973297288075951,0.20322879298833657,1,1
2000,58,1,3,0.019945036390476102,0.21954963486897144,1,1
2000,58,1,4,0.029913659851819575,0.4017200871411134,1,1
2000,58,2,3,0.009973297288075951,0.20335160152004994,1,1
2000,58,2,4,0.019945036390476102,0.3835357298972343,1,1
2000,58,3,4,0.009973297288075951,0.3721268467700384,1,1
5000,58,0,1,0.009973297288075951,0.11321654148877636,1,1
5000,58,0,2,0.019945036390476102,0.11981561242135197,1,1
5000,58,0,3,0.029913659851819575,0.12126516972442261,1,1
5000,58,0,4,0.03987761167674496,0.2286596802194955,1,1
5000,58,1,2,0.009973297288075951,0.14174186311310244,1,1
5000,58,1,3,0.019945036390476102,0.1378919888928621,1,1
5000,58,1,4,0.029913659851819575,0.24240775490085098,1,1
5000,58,2,3,0.009973297288075951,0.12190862371465891,1,1
5000,58,2,4,0.019945036390476102,0.23308804844365494,1,1
5000,58,3,4,0.009973297288075951,0.2346073157322415,1,1
10000,58,0,1,0.009973297288075951,0.09974876145246182,1,1
10000,58,0,2,0.019945036390476102,0.10590253219130705,1,1
10000,58,0,3,0.029913659851819575,0.1258655607759198,1,1
10000,58,0,4,0.03987761167674496,0.18460788260042,1,1
10000,58,1,2,0.009973297288075951,0.1006545142206687,1,1
10000,58,1,3,0.019945036390476102,0.1114298350207583,1,1
10000,58,1,4,0.029913659851819575,0.166036814076993,1,1
10000,58,2,3,0.009973297288075951,0.11075575049031766,1,1
10000,58,2,4,0.019945036390476102,0.17058316699259396,1,1
10000,58,3,4,0.009973297288075951,0.19843691911704792,1,1
20000,58,0,1,0.009973297288075951,0.06333841941829223,1,1
20000,58,0,2,0.019945036390476102,0.06374060599693449,1,1
20000,58,0,3,0.029913659851819575,0.07054944630610127,1,1
20000,58,0,4,0.03987761167674496,0.1214816090777957,1,1
20000,58,1,2,0.009973297288075951,0.06226104771809195,1,1
20000,58,1,3,0.019945036390476102,0.058393621192044345,1,1
20000,58,1,4,0.029913659851819575,0.11874727453448318,1,1
20000,58,2,3,0.009973297288075951,0.06158839610335093,1,1
20000,58,2,4,0.019945036390476102,0.11820946248837749,1,1
20000,58,3,4,0.009973297288075951,0.12176830553277944,1,1
50000,58,0,1,0.009973297288075951,0.04215876826258784,1,1
50000,58,0,2,0.019945036390476102,0.04634749671271381,1,1
50000,58,0,3,0.029913659851819575,0.05985712111296561,1,1
50000,58,0,4,0.03987761167674496,0.09181550580759174,1,1
50000,58,1,2,0.009973297288075951,0.03964292855334099,1,1
50000,58,1,3,0.019945036390476102,0.053036544768114556,1,1
50000,58,1,4,0.029913659851819575,0.08560741669309163,1,1
50000,58,2,3,0.009973297288075951,0.0510066781216368,1,1
50000,58,2,4,0.019945036390476102,0.08297863126096006,1,1
50000,58,3,4,0.009973297288075951,0.07361444426647495,1,1
500,59,0,1,0.009973297288075951,0.40647379068809225,1,1
500,59,0,2,0.019945036390476102,0.3832287493595843,1,1
500,59,0,3,0.029913659851819575,0.517037826610063,1,1
500,59,0,4,0.03987761167674496,0.9600810516893449,1,1
500,59,1,2,0.009973297288075951,0.3969871468483428,1,1
500,59,1,3,0.019945036390476102,0.44965134421036645,1,1
500,59,1,4,0.029913659851819575,0.8775667058465364,1,1
500,59,2,3,0.009973297288075951,0.492068052581301,1,1
500,59,2,4,0.019945036390476102,0.9607251268038438,1,1
500,59,3,4,0.009973297288075951,0.8664637578228254,1,1
1000,59,0,1,0.009973297288075951,0.27746444017384414,1,1
1000,59,0,2,0.019945036390476102,0.2721320854927946,1,1
1000,59,0,3,0.029913659851819575,0.25772324607118696,1,1
1000,59,0,4,0.03987761167674496,0.5076032016322028,1,1
1000,59,1,2,0.009973297288075951,0.318361012106677,1,1
1000,59,1,3,0.019945036390476102,0.3207068156959723,1,1
1000,59,1,4,0.029913659851819575,0.5258959085247552,1,1
1000,59,2,3,0.009973297288075951,0.30054025580332416,1,1
1000,59,2,4,0.019945036390476102,0.5091092881860364,1,1
1000,59,3,4,0.009973297288075951,0.5360731441758273,1,1
2000,59,0,1,0.009973297288075951,0.18903949884926607,1,1
2000,59,0,2,0.019945036390476102,0.19534850652171015,1,1
2000,59,0,3,0.029913659851819575,0.21615986571873003,1,1
2000,59,0,4,0.03987761167674496,0.46006834443331024,1,1
2000,59,1,2,0.009973297288075951,0.1992093547476786,1,1
2000,59,1,3,0.019945036390476102,0.212133424386722,1,1
2000,59,1,4,0.029913659851819575,0.4448899420242879,1,1
2000,59,2,3,0.009973297288075951,0.24855671689378123,1,1
2000,59,2,4,0.019945036390476102,0.48455013837931304,1,1
2000,59,3,4,0.009973297288075951,0.429870159538168,1,1
5000,59,0,1,0.009973297288075951,0.1254354386111715,1,1
5000,59,0,2,0.019945036390476102,0.11346689808629074,1,1
5000,59,0,3,0.029913659851819575,0.12101978081077135,1,1
5000,59,0,4,0.03987761167674496,0.24512243315365803,1,1
5000,59,1,2,0.009973297288075951,0.14012095111028727,1,1
5000,59,1,3,0.019945036390476102,0.14634792790100754,1,1
5000,59,1,4,0.029913659851819575,0.25939619929552565,1,1
5000,59,2,3,0.009973297288075951,0.12869263301639855,1,1
5000,59,2,4,0.019945036390476102,0.2586594025794149,1,1
5000,59,3,4,0.009973297288075951,0.25905943662852016,1,1
10000,59,0,1,0.009973297288075951,0.09336875544449438,1,1
10000,59,0,2,0.019945036390476102,0.09921015525996535,1,1
10000,59,0,3,0.029913659851819575,0.11811634959941944,1,1
10000,59,0,4,0.03987761167674496,0.2407500282833169,1,1
10000,59,1,2,0.009973297288075951,0.09449147697976742,1,1
10000,59,1,3,0.019945036390476102,0.1161252476272473,1,1
10000,59,1,4,0.029913659851819575,0.2234846757955518,1,1
10000,59,2,3,0.009973297288075951,0.09940112302505719,1,1
10000,59,2,4,0.019945036390476102,0.2165073470757751,1,1
10000,59,3,4,0.009973297288075951,0.2059552396855469,1,1
20000,59,0,1,0.009973297288075951,0.05857098864196881,1,1
20000,59,0,2,0.019945036390476102,0.06463310983448725,1,1
20000,59,0,3,0.029913659851819575,0.08425940511983715,1,1
20000,59,0,4,0.03987761167674496,0.13798731883620285,1,1
20000,59,1,2,0.009973297288075951,0.06734973948154503,1,1
20000,59,1,3,0.019945036390476102,0.0881708363673799,1,1
20000,59,1,4,0.029913659851819575,0.1419548474696086,1,1
20000,59,2,3,0.009973297288075951,0.08284526643003486,1,1
20000,59,2,4,0.019945036390476102,0.13646938301268657,1,1
20000,59,3,4,0.009973297288075951,0.1197787694479645,1,1
50000,59,0,1,0.009973297288075951,0.04561416133440322,1,1
50000,59,0,2,0.019945036390476102,0.05519657277149087,1,1
50000,59,0,3,0.029913659851819575,0.06833713536867024,1,1
50000,59,0,4,0.03987761167674496,0.09532808812557247,1,1
50000,59,1,2,0.009973297288075951,0.048720888498044054,1,1
50000,59,1,3,0.019945036390476102,0.05993040460573276,1,1
50000,59,1,4,0.029913659851819575,0.09103715070185006,1,1
50000,59,2,3,0.009973297288075951,0.054381391527308046,1,1
50000,59,2,4,0.019945036390476102,0.0834223986289924,1,1
50000,59,3,4,0.009973297288075951,0.07724395645305265,1,1
500,60,0,1,0.009973297288075951,0.3436620496853174,1,1
500,60,0,2,0.019945036390476102,0.4385610274482105,1,1
500,60,0,3,0.029913659851819575,0.4181769014560518,1,1
500,60,0,4,0.03987761167674496,0.928009761848877,1,1
500,60,1,2,0.009973297288075951,0.4374331197395291,1,1
500,60,1,3,0.019945036390476102,0.4482598327168301,1,1
500,60,1,4,0.029913659851819575,0.8764613933749072,1,1
500,60,2,3,0.009973297288075951,0.391365775928068,1,1
500,60,2,4,0.019945036390476102,0.9516186186374272,1,1
500,60,3,4,0.009973297288075951,0.940353534522931,1,1
1000,60,0,1,0.009973297288075951,0.27227999150178683,1,1
1000,60,0,2,0.019945036390476102,0.2749054339982324,1,1
1000,60,0,3,0.029913659851819575,0.24556479267044373,1,1
1000,60,0,4,0.03987761167674496,0.7581482236032319,1,1
1000,60,1,2,0.009973297288075951,0.26427066438799207,1,1
1000,60,1,3,0.019945036390476102,0.2814629831434881,1,1
1000,60,1,4,0.029913659851819575,0.7736838177956741,1,1
1000,60,2,3,0.009973297288075951,0.2707322512417193,1,1
1000,60,2,4,0.019945036390476102,0.757902692644145,1,1
1000,60,3,4,0.009973297288075951,0.7557432930630122,1,1
2000,60,0,1,0.009973297288075951,0.1936955047179499,1,1
2000,60,0,2,0.019945036390476102,0.19376750372268456,1,1
2000,60,0,3,0.029913659851819575,0.20797494458947696,1,1
2000,60,0,4,0.03987761167674496,0.4407122274797445,1,1
2000,60,1,2,0.009973297288075951,0.19562717256814852,1,1
2000,60,1,3,0.019945036390476102,0.20305447909612753,1,1
2000,60,1,4,0.029913659851819575,0.4270698704520035,1,1
2000,60,2,3,0.009973297288075951,0.22172689732218742,1,1
2000,60,2,4,0.019945036390476102,0.42322428857409167,1,1
2000,60,3,4,0.009973297288075951,0.4332887944505146,1,1
5000,60,0,1,0.009973297288075951,0.12714187995254783,1,1
5000,60,0,2,0.019945036390476102,0.11436912169693633,1,1
5000,60,0,3,0.029913659851819575,0.12270749359911273,1,1
5000,60,0,4,0.03987761167674496,0.26022580892720504,1,1
5000,60,1,2,0.009973297288075951,0.15555242361452554,1,1
5000,60,1,3,0.019945036390476102,0.12720705994197865,1,1
5000,60,1,4,0.029913659851819575,0.2347000737002088,1,1
5000,60,2,3,0.009973297288075951,0.14027669225818096,1,1
5000,60,2,4,0.019945036390476102,0.27295855149881776,1,1
5000,60,3,4,0.009973297288075951,0.2526254489842372,1,1
10000,60,0,1,0.009973297288075951,0.07984557941354839,1,1
10000,60,0,2,0.019945036390476102,0.10528472154833027,1,1
10000,60,0,3,0.029913659851819575,0.09503230585108455,1,1
10000,60,0,4,0.03987761167674496,0.2256536441323594,1,1
10000,60,1,2,0.009973297288075951,0.11321320356241463,1,1
10000,60,1,3,0.019945036390476102,0.09942139117655993,1,1
10000,60,1,4,0.029913659851819575,0.2225487606064112,1,1
10000,60,2,3,0.009973297288075951,0.1102280468107921,1,1
10000,60,2,4,0.019945036390476102,0.19468528922756823,1,1
10000,60,3,4,0.009973297288075951,0.2231314601766033,1,1
20000,60,0,1,0.009973297288075951,0.07371537772399588,1,1
20000,60,0,2,0.019945036390476102,0.0857544393203929,1,1
20000,60,0,3,0.029913659851819575,0.08753015442241216,1,1
20000,60,0,4,0.03987761167674496,0.12112046964721132,1,1
20000,60,1,2,0.009973297288075951,0.06431862553164538,1,1
20000,60,1,3,0.019945036390476102,0.06821455747682797,1,1
20000,60,1,4,0.029913659851819575,0.11364726158184774,1,1
20000,60,2,3,0.009973297288075951,0.05974732269157844,1,1
20000,60,2,4,0.019945036390476102,0.12582281053649816,1,1
20000,60,3,4,0.009973297288075951,0.1272882549413375,1,1
50000,60,0,1,0.009973297288075951,0.04656277620035778,1,1
50000,60,0,2,0.019945036390476102,0.046790526127981215,1,1
50000,60,0,3,0.029913659851819575,0.06456012964290668,1,1
50000,60,0,4,0.03987761167674496,0.11804105266552044,1,1
50000,60,1,2,0.009973297288075951,0.03933072377640352,1,1
50000,60,1,3,0.019945036390476102,0.052011653442107925,1,1
50000,60,1,4,0.029913659851819575,0.10301830653374112,1,1
50000,60,2,3,0.009973297288075951,0.05513631968405279,1,1
50000,60,2,4,0.019945036390476102,0.10703056078488662,1,1
50000,60,3,4,0.009973297288075951,0.09216656154797197,1,1
500,61,0,1,0.009973297288075951,0.37064637707096637,1,1
500,61,0,2,0.019945036390476102,0.3815813245740245,1,1
500,61,0,3,0.029913659851819575,0.37584504962562054,1,1
500,61,0,4,0.03987761167674496,0.746286564453319,1,1
500,61,1,2,0.009973297288075951,0.41733204112185246,1,1
500,61,1,3,0.019945036390476102,0.407554532565734,1,1
500,61,1,4,0.029913659851819575,0.7993210323016886,1,1
500,61,2,3,0.009973297288075951,0.4110357185199035,1,1
500,61,2,4,0.019945036390476102,0.7731980145097779,1,1
500,61,3,4,0.009973297288075951,0.8035510254892133,1,1
1000,61,0,1,0.009973297288075951,0.29336941399222166,1,1
1000,61,0,2,0.019945036390476102,0.2865004375361569,1,1
1000,61,0,3,0.029913659851819575,0.27923594076974073,1,1
1000,61,0,4,0.03987761167674496,0.5351654296240463,1,1
1000,61,1,2,0.009973297288075951,0.3259505337293895,1,1
1000,61,1,3,0.019945036390476102,0.3221567619372309,1,1
1000,61,1,4,0.029913659851819575,0.4963426722168719,1,1
1000,61,2,3,0.009973297288075951,0.2964818998189425,1,1
1000,61,2,4,0.019945036390476102,0.5496128770903423,1,1
1000,61,3,4,0.009973297288075951,0.5267289353189779,1,1
2000,61,0,1,0.009973297288075951,0.21018650996180974,1,1
2000,61,0,2,0.019945036390476102,0.1819879341092015,1,1
2000,61,0,3,0.029913659851819575,0.18199657608465641,1,1
2000,61,0,4,0.03987761167674496,0.33511675876932967,1,1
2000,61,1,2,0.009973297288075951,0.21711212721107737,1,1
2000,61,1,3,0.019945036390476102,0.21315252329569673,1,1
2000,61,1,4,0.029913659851819575,0.38063078752144414,1,1
2000,61,2,3,0.009973297288075951,0.1896936958460416,1,1
2000,61,2,4,0.019945036390476102,0.3538268511451633,1,1
2000,61,3,4,0.009973297288075951,0.3494873339279466,1,1
5000,61,0,1,0.009973297288075951,0.12944860816670564,1,1
5000,61,0,2,0.019945036390476102,0.12145956606077594,1,1
5000,61,0,3,0.029913659851819575,0.14187522869635763,1,1
5000,61,0,4,0.03987761167674496,0.24869382953014693,1,1
5000,61,1,2,0.009973297288075951,0.12029598263888928,1,1
5000,61,1,3,0.019945036390476102,0.12842647486176995,1,1
5000,61,1,4,0.029913659851819575,0.24797859484244172,1,1
5000,61,2,3,0.009973297288075951,0.13706762025998276,1,1
5000,61,2,4,0.019945036390476102,0.24811713948879455,1,1
5000,61,3,4,0.009973297288075951,0.24591599719707716,1,1
10000,61,0,1,0.009973297288075951,0.09315392747944334,1,1
10000,61,0,2,0.019945036390476102,0.10575178834080978,1,1
10000,61,0,3,0.029913659851819575,0.13077661986741512,1,1
10000,61,0,4,0.03987761167674496,0.21439441028311473,1,1
10000,61,1,2,0.009973297288075951,0.09628865969413858,1,1
10000,61,1,3,0.019945036390476102,0.12302752457969088,1,1
10000,61,1,4,0.029913659851819575,0.20127221232273595,1,1
10000,61,2,3,0.009973297288075951,0.10163646457798012,1,1
10000,61,2,4,0.019945036390476102,0.18826252037818308,1,1
10000,61,3,4,0.009973297288075951,0.18130107937088097,1,1
20000,61,0,1,0.009973297288075951,0.0708540000631346,1,1
20000,61,0,2,0.019945036390476102,0.07557490851693674,1,1
20000,61,0,3,0.029913659851819575,0.08688011410363167,1,1
20000,61,0,4,0.03987761167674496,0.14124170459915686,1,1
20000,61,1,2,0.009973297288075951,0.06484929722491826,1,1
20000,61,1,3,0.019945036390476102,0.07256169842848073,1,1
20000,61,1,4,0.029913659851819575,0.1266603925953866,1,1
20000,61,2,3,0.009973297288075951,0.06584014700294274,1,1
20000,61,2,4,0.019945036390476102,0.12564303392437776,1,1
20000,61,3,4,0.009973297288075951,0.11900580156949739,1,1
50000,61,0,1,0.009973297288075951,0.03982253078501371,1,1
50000,61,0,2,0.019945036390476102,0.0536316289381375,1,1
50000,61,0,3,0.029913659851819575,0.06958204265882617,1,1
50000,61,0,4,0.03987761167674496,0.09591747803884898,1,1
50000,61,1,2,0.009973297288075951,0.04915880438865666,1,1
50000,61,1,3,0.019945036390476102,0.06659833576796403,1,1
50000,61,1,4,0.029913659851819575,0.08952412841705781,1,1
50000,61,2,3,0.009973297288075951,0.05263109937163493,1,1
50000,61,2,4,0.019945036390476102,0.08013750032386954,1,1
50000,61,3,4,0.009973297288075951,0.08590092546535885,1,1
500,62,0,1,0.009973297288075951,0.4577737312245219,1,1
500,62,0,2,0.019945036390476102,0.4411168244418945,1,1
500,62,0,3,0.029913659851819575,0.3821156866992979,1,1
500,62,0,4,0.03987761167674496,0.5642421561667433,1,1
500,62,1,2,0.009973297288075951,0.4136234577160305,1,1
500,62,1,3,0.019945036390476102,0.47035949561914625,1,1
500,62,1,4,0.029913659851819575,0.7163099422257861,1,1
500,62,2,3,0.009973297288075951,0.48106757854906934,1,1
500,62,2,4,0.019945036390476102,0.7120157355577146,1,1
500,62,3,4,0.009973297288075951,0.6486175708836268,1,1
1000,62,0,1,0.009973297288075951,0.2729710155760755,1,1
1000,62,0,2,0.019945036390476102,0.2570247854258985,1,1
1000,62,0,3,0.029913659851819575,0.31118210585148987,1,1
1000,62,0,4,0.03987761167674496,0.5145765278198314,1,1
1000,62,1,2,0.009973297288075951,0.2955532313910916,1,1
1000,62,1,3,0.019945036390476102,0.2893129127754914,1,1
1000,62,1,4,0.029913659851819575,0.5027901413641699,1,1
1000,62,2,3,0.009973297288075951,0.2690681135763461,1,1
1000,62,2,4,0.019945036390476102,0.49834037604258885,1,1
1000,62,3,4,0.009973297288075951,0.502714804588024,1,1
2000,62,0,1,0.009973297288075951,0.17632830778633451,1,1
2000,62,0,2,0.019945036390476102,0.20213749162276964,1,1
2000,62,0,3,0.029913659851819575,0.21000504677540532,1,1
2000,62,0,4,0.03987761167674496,0.34398235389424725,1,1
2000,62,1,2,0.009973297288075951,0.21150871777384672,1,1
2000,62,1,3,0.019945036390476102,0.23642619707037416,1,1
2000,62,1,4,0.029913659851819575,0.3502010847576129,1,1
2000,62,2,3,0.009973297288075951,0.20396762347973763,1,1
2000,62,2,4,0.019945036390476102,0.33211177517834534,1,1
2000,62,3,4,0.009973297288075951,0.34475181547774025,1,1
5000,62,0,1,0.009973297288075951,0.1182831174067085,1,1
5000,62,0,2,0.019945036390476102,0.12637447363170673,1,1
5000,62,0,3,0.029913659851819575,0.13080686005401088,1,1
5000,62,0,4,0.03987761167674496,0.2678443218505143,1,1
5000,62,1,2,0.009973297288075951,0.15001689149906494,1,1
5000,62,1,3,0.019945036390476102,0.15917055946787712,1,1
5000,62,1,4,0.029913659851819575,0.28532209792522695,1,1
5000,62,2,3,0.009973297288075951,0.12511708804785907,1,1
5000,62,2,4,0.019945036390476102,0.25486110925585337,1,1
5000,62,3,4,0.009973297288075951,0.25477899646534724,1,1
10000,62,0,1,0.009973297288075951,0.08351481774737302,1,1
10000,62,0,2,0.019945036390476102,0.10591164595725708,1,1
10000,62,0,3,0.029913659851819575,0.12176870353435817,1,1
10000,62,0,4,0.03987761167674496,0.20967719073551275,1,1
10000,62,1,2,0.009973297288075951,0.0993907182451538,1,1
10000,62,1,3,0.019945036390476102,0.11640784705641985,1,1
10000,62,1,4,0.029913659851819575,0.19287825269370848,1,1
10000,62,2,3,0.009973297288075951,0.09204864996569928,1,1
10000,62,2,4,0.019945036390476102,0.17690306743526713,1,1
10000,62,3,4,0.009973297288075951,0.16801865227288054,1,1
20000,62,0,1,0.009973297288075951,0.0657159166731427,1,1
20000,62,0,2,0.019945036390476102,0.08467677974493835,1,1
20000,62,0,3,0.029913659851819575,0.09796965531201508,1,1
20000,62,0,4,0.03987761167674496,0.1695918225120609,1,1
20000,62,1,2,0.009973297288075951,0.07906832195461096,1,1
20000,62,1,3,0.019945036390476102,0.09315778788194794,1,1
20000,62,1,4,0.029913659851819575,0.16416727092472483,1,1
20000,62,2,3,0.009973297288075951,0.06814271307071926,1,1
20000,62,2,4,0.019945036390476102,0.14127252768011242,1,1
20000,62,3,4,0.009973297288075951,0.1276021890942802,1,1
50000,62,0,1,0.009973297288075951,0.0334558680093838,1,1
50000,62,0,2,0.019945036390476102,0.05486228684294006,1,1
50000,62,0,3,0.029913659851819575,0.0658809323847686,1,1
50000,62,0,4,0.03987761167674496,0.10921895864939926,1,1
50000,62,1,2,0.009973297288075951,0.05825352465801173,1,1
50000,62,1,3,0.019945036390476102,0.06556280068976192,1,1
50000,62,1,4,0.029913659851819575,0.10662035765314173,1,1
50000,62,2,3,0.009973297288075951,0.047969119366309695,1,1
50000,62,2,4,0.019945036390476102,0.0903929101269774,1,1
50000,62,3,4,0.009973297288075951,0.07760127171708175,1,1
500,63,0,1,0.009973297288075951,0.3455193210170222,1,1
500,63,0,2,0.019945036390476102,0.3549419099438328,1,1
500,63,0,3,0.029913659851819575,0.3904213640772597,1,1
500,63,0,4,0.03987761167674496,0.7073205270090601,1,1
500,63,1,2,0.009973297288075951,0.40280018528438777,1,1
500,63,1,3,0.019945036390476102,0.41478917159297246,1,1
500,63,1,4,0.029913659851819575,0.7419027443693083,1,1
500,63,2,3,0.009973297288075951,0.4083994465343328,1,1
500,63,2,4,0.019945036390476102,0.7552783278093211,1,1
500,63,3,4,0.009973297288075951,0.7915605342363259,1,1
1000,63,0,1,0.009973297288075951,0.271906466808541,1,1
1000,63,0,2,0.019945036390476102,0.2732023915478381,1,1
1000,63,0,3,0.029913659851819575,0.3023773436963318,1,1
1000,63,0,4,0.03987761167674496,0.6354302323609698,1,1
1000,63,1,2,0.009973297288075951,0.27613954975977995,1,1
1000,63,1,3,0.019945036390476102,0.3049366193875341,1,1
1000,63,1,4,0.029913659851819575,0.6578011100066312,1,1
1000,63,2,3,0.009973297288075951,0.3403035353406794,1,1
1000,63,2,4,0.019945036390476102,0.6572630579119514,1,1
1000,63,3,4,0.009973297288075951,0.6642089628313979,1,1
2000,63,0,1,0.009973297288075951,0.20667946821701727,1,1
2000,63,0,2,0.019945036390476102,0.18265694126276777,1,1
2000,63,0,3,0.029913659851819575,0.2453544648737369,1,1
2000,63,0,4,0.03987761167674496,0.4290950461341456,1,1
2000,63,1,2,0.009973297288075951,0.23187966512554942,1,1
2000,63,1,3,0.019945036390476102,0.29629724532722934,1,1
2000,63,1,4,0.029913659851819575,0.4097068913358395,1,1
2000,63,2,3,0.009973297288075951,0.23736563525185927,1,1
2000,63,2,4,0.019945036390476102,0.4246917571900915,1,1
2000,63,3,4,0.009973297288075951,0.48295625922520896,1,1
5000,63,0,1,0.009973297288075951,0.13677023283885806,1,1
5000,63,0,2,0.019945036390476102,0.13521990421111704,1,1
5000,63,0,3,0.029913659851819575,0.15172549817689962,1,1
5000,63,0,4,0.03987761167674496,0.27118904770116914,1,1
5000,63,1,2,0.009973297288075951,0.12085492851499363,1,1
5000,63,1,3,0.019945036390476102,0.13381794277377096,1,1
5000,63,1,4,0.029913659851819575,0.24728160567904697,1,1
5000,63,2,3,0.009973297288075951,0.1437072674210395,1,1
5000,63,2,4,0.019945036390476102,0.2446944160783526,1,1
5000,63,3,4,0.009973297288075951,0.25305045119642533,1,1
10000,63,0,1,0.009973297288075951,0.09337338417947516,1,1
10000,63,0,2,0.019945036390476102,0.09402487650061003,1,1
10000,63,0,3,0.029913659851819575,0.10208594342736091,1,1
10000,63,0,4,0.03987761167674496,0.20575987188303008,1,1
10000,63,1,2,0.009973297288075951,0.08948083254573058,1,1
10000,63,1,3,0.019945036390476102,0.0842929283395494,1,1
10000,63,1,4,0.029913659851819575,0.18844850387561557,1,1
10000,63,2,3,0.009973297288075951,0.09327406677167305,1,1
10000,63,2,4,0.019945036390476102,0.1854143010118392,1,1
10000,63,3,4,0.009973297288075951,0.19283522459902308,1,1
20000,63,0,1,0.009973297288075951,0.06711653665641515,1,1
20000,63,0,2,0.019945036390476102,0.060061512994329574,1,1
20000,63,0,3,0.029913659851819575,0.07004585738402139,1,1
20000,63,0,4,0.03987761167674496,0.14957329011863152,1,1
20000,63,1,2,0.009973297288075951,0.06693486604063964,1,1
20000,63,1,3,0.019945036390476102,0.06847866263334157,1,1
20000,63,1,4,0.029913659851819575,0.14674934633790954,1,1
20000,63,2,3,0.009973297288075951,0.07414011439160087,1,1
20000,63,2,4,0.019945036390476102,0.1461584054456147,1,1
20000,63,3,4,0.009973297288075951,0.13641825972674482,1,1
50000,63,0,1,0.009973297288075951,0.05148441087946867,1,1
50000,63,0,2,0.019945036390476102,0.06502995354088989,1,1
50000,63,0,3,0.029913659851819575,0.0763547084810137,1,1
50000,63,0,4,0.03987761167674496,0.09137618723975888,1,1
50000,63,1,2,0.009973297288075951,0.049360404577460465,1,1
50000,63,1,3,0.019945036390476102,0.06222188040434393,1,1
50000,63,1,4,0.029913659851819575,0.07786468394519744,1,1
50000,63,2,3,0.009973297288075951,0.04887956402762092,1,1
50000,63,2,4,0.019945036390476102,0.08188438470219694,1,1
50000,63,3,4,0.009973297288075951,0.08606866415480968,1,1
500,64,0,1,0.009973297288075951,0.3536191360466384,1,1
500,64,0,2,0.019945036390476102,0.3992064415644867,1,1
500,64,0,3,0.029913659851819575,0.432024007403664,1,1
500,64,0,4,0.03987761167674496,0.7110121609318287,1,1
500,64,1,2,0.009973297288075951,0.4548038139044759,1,1
500,64,1,3,0.019945036390476102,0.44253007072982586,1,1
500,64,1,4,0.029913659851819575,0.7720341844882366,1,1
500,64,2,3,0.009973297288075951,0.46750408477724004,1,1
500,64,2,4,0.019945036390476102,0.7070018658852502,1,1
500,64,3,4,0.009973297288075951,0.7562852096914159,1,1
1000,64,0,1,0.009973297288075951,0.2800252724292474,1,1
1000,64,0,2,0.019945036390476102,0.3142269971133242,1,1
1000,64,0,3,0.029913659851819575,0.3408416999755717,1,1
1000,64,0,4,0.03987761167674496,0.5982611757257401,1,1
1000,64,1,2,0.009973297288075951,0.3129302958367059,1,1
1000,64,1,3,0.019945036390476102,0.31870571866437414,1,1
1000,64,1,4,0.029913659851819575,0.5588479744403796,1,1
1000,64,2,3,0.009973297288075951,0.30068428610983283,1,1
1000,64,2,4,0.019945036390476102,0.5680082476436474,1,1
1000,64,3,4,0.009973297288075951,0.5569020778854978,1,1
2000,64,0,1,0.009973297288075951,0.16946010410878004,1,1
2000,64,0,2,0.019945036390476102,0.19033658841910486,1,1
2000,64,0,3,0.029913659851819575,0.21746850263384607,1,1
2000,64,0,4,0.03987761167674496,0.34272246580927146,1,1
2000,64,1,2,0.009973297288075951,0.20150383606339412,1,1
2000,64,1,3,0.019945036390476102,0.22799314711757415,1,1
2000,64,1,4,0.029913659851819575,0.35197035491308676,1,1
2000,64,2,3,0.009973297288075951,0.2205573470418825,1,1
2000,64,2,4,0.019945036390476102,0.3568031640241928,1,1
2000,64,3,4,0.009973297288075951,0.3514489814469557,1,1
5000,64,0,1,0.009973297288075951,0.1105476390190742,1,1
5000,64,0,2,0.019945036390476102,0.13203620285999326,1,1
5000,64,0,3,0.029913659851819575,0.14250079873626292,1,1
5000,64,0,4,0.03987761167674496,0.26263666954954423,1,1
5000,64,1,2,0.009973297288075951,0.13728266999734673,1,1
5000,64,1,3,0.019945036390476102,0.15739775519291202,1,1
5000,64,1,4,0.029913659851819575,0.2689911261679516,1,1
5000,64,2,3,0.009973297288075951,0.15012263332105213,1,1
5000,64,2,4,0.019945036390476102,0.2590770823743607,1,1
5000,64,3,4,0.009973297288075951,0.24607768648458803,1,1
10000,64,0,1,0.009973297288075951,0.0914427996478563,1,1
10000,64,0,2,0.019945036390476102,0.11809795637842917,1,1
10000,64,0,3,0.029913659851819575,0.10172235822695502,1,1
10000,64,0,4,0.03987761167674496,0.1968170924169257,1,1
10000,64,1,2,0.009973297288075951,0.11764906728527791,1,1
10000,64,1,3,0.019945036390476102,0.12176680602021597,1,1
10000,64,1,4,0.029913659851819575,0.18750555365411015,1,1
