repetition,n_cert,method,tau,candidate_threshold,candidate_true_coverage,threshold,finite,true_coverage,pac_valid,support,successes,lower_bound,accepted
19,5000,ordinal_pooled_candidate_uncertified,0.9,0.8160292535320413,0.9305828918239374,0.8160292535320413,1,0.9305828918239374,1,39,,,
19,5000,ordinal_candidate_plus_cp_certification,0.9,0.8160292535320413,0.9305828918239374,,0,1.0,1,151,141,0.8710429037703884,0
19,5000,ordinal_pooled_candidate_uncertified,0.93,0.9011761029024442,0.9716671451621799,0.9011761029024442,1,0.9716671451621799,1,39,,,
19,5000,ordinal_candidate_plus_cp_certification,0.93,0.9011761029024442,0.9716671451621799,0.9011761029024442,1,0.9716671451621799,1,151,149,0.9454992149941415,1
19,5000,ordinal_pooled_candidate_uncertified,0.95,0.9011761029024442,0.9716671451621799,0.9011761029024442,1,0.9716671451621799,1,39,,,
19,5000,ordinal_candidate_plus_cp_certification,0.95,0.9011761029024442,0.9716671451621799,0.9011761029024442,1,0.9716671451621799,1,151,149,0.9454992149941415,1
19,5000,ordinal_pooled_candidate_uncertified,0.97,0.9205501367578618,0.9773979721799995,0.9205501367578618,1,0.9773979721799995,1,39,,,
19,5000,ordinal_candidate_plus_cp_certification,0.97,0.9205501367578618,0.9773979721799995,0.9205501367578618,1,0.9773979721799995,1,151,149,0.9454992149941415,1
20,5000,independent_mondrian_total_budget,,,,0.7324453960239985,1,0.8559336728329802,0,170,,,
20,5000,direct_pac_split_matched,,0.8096429866461774,0.9262215252634036,0.8096429866461774,1,0.9262215252634036,1,162,155,0.9039552209663271,1
20,5000,direct_pac_total_budget,,0.8077976253046577,0.9249230565684403,0.8077976253046577,1,0.9249230565684403,1,170,162,0.9004415481107013,1
20,5000,ordinal_pooled_candidate_uncertified,0.9,0.7585605148442034,0.8835266491466438,0.7585605148442034,1,0.8835266491466438,0,56,,,
20,5000,ordinal_candidate_plus_cp_certification,0.9,0.7585605148442034,0.8835266491466438,,0,1.0,1,162,148,0.8484587537343475,0
20,5000,ordinal_pooled_candidate_uncertified,0.93,0.8097420159109652,0.9262907177986472,0.8097420159109652,1,0.9262907177986472,1,56,,,
20,5000,ordinal_candidate_plus_cp_certification,0.93,0.8097420159109652,0.9262907177986472,0.8097420159109652,1,0.9262907177986472,1,162,155,0.9039552209663271,1
20,5000,ordinal_pooled_candidate_uncertified,0.95,0.8341252533914368,0.9418652575100472,0.8341252533914368,1,0.9418652575100472,1,56,,,
20,5000,ordinal_candidate_plus_cp_certification,0.95,0.8341252533914368,0.9418652575100472,0.8341252533914368,1,0.9418652575100472,1,162,157,0.9210892082321993,1
20,5000,ordinal_pooled_candidate_uncertified,0.97,1.0781196519487661,0.9973694635801267,1.0781196519487661,1,0.9973694635801267,1,56,,,
20,5000,ordinal_candidate_plus_cp_certification,0.97,1.0781196519487661,0.9973694635801267,1.0781196519487661,1,0.9973694635801267,1,162,162,0.9719732684867477,1
21,5000,independent_mondrian_total_budget,,,,0.7849410809362101,1,0.9073655600591367,1,175,,,
21,5000,direct_pac_split_matched,,0.8273593804258323,0.9378284738522012,0.8273593804258323,1,0.9378284738522012,1,167,160,0.9067524420486599,1
21,5000,direct_pac_total_budget,,0.8227197533364228,0.9349361829339924,0.8227197533364228,1,0.9349361829339924,1,175,167,0.9032086347713166,1
21,5000,ordinal_pooled_candidate_uncertified,0.9,0.7094128775231803,0.8281970149033293,0.7094128775231803,1,0.8281970149033293,0,46,,,
21,5000,ordinal_candidate_plus_cp_certification,0.9,0.7094128775231803,0.8281970149033293,,0,1.0,1,167,139,0.7543409467711901,0
21,5000,ordinal_pooled_candidate_uncertified,0.93,0.7109234126998106,0.8301143075637281,0.7109234126998106,1,0.8301143075637281,0,46,,,
21,5000,ordinal_candidate_plus_cp_certification,0.93,0.7109234126998106,0.8301143075637281,,0,1.0,1,167,139,0.7543409467711901,0
21,5000,ordinal_pooled_candidate_uncertified,0.95,0.7636827944001596,0.8884666508912209,0.7636827944001596,1,0.8884666508912209,0,46,,,
21,5000,ordinal_candidate_plus_cp_certification,0.95,0.7636827944001596,0.8884666508912209,,0,1.0,1,167,145,0.7955481678406204,0
21,5000,ordinal_pooled_candidate_uncertified,0.97,0.9446817977200943,0.9831402026803043,0.9446817977200943,1,0.9831402026803043,1,46,,,
21,5000,ordinal_candidate_plus_cp_certification,0.97,0.9446817977200943,0.9831402026803043,0.9446817977200943,1,0.9831402026803043,1,167,165,0.9506207047511992,1
22,5000,independent_mondrian_total_budget,,,,0.7814702276678629,1,0.9044532580977449,1,156,,,
22,5000,direct_pac_split_matched,,0.8905339762319029,0.9680351552380329,0.8905339762319029,1,0.9680351552380329,1,148,142,0.9043724454763433,1
22,5000,direct_pac_total_budget,,0.8569297241187279,0.9539718075857018,0.8569297241187279,1,0.9539718075857018,1,156,149,0.9003689055809638,1
22,5000,ordinal_pooled_candidate_uncertified,0.9,0.8971355312117142,0.97033079717363,0.8971355312117142,1,0.97033079717363,1,38,,,
22,5000,ordinal_candidate_plus_cp_certification,0.9,0.8971355312117142,0.97033079717363,0.8971355312117142,1,0.97033079717363,1,148,142,0.9043724454763433,1
22,5000,ordinal_pooled_candidate_uncertified,0.93,0.9439302675046994,0.9829822701785469,0.9439302675046994,1,0.9829822701785469,1,38,,,
22,5000,ordinal_candidate_plus_cp_certification,0.93,0.9439302675046994,0.9829822701785469,0.9439302675046994,1,0.9829822701785469,1,148,146,0.9444183456057609,1
22,5000,ordinal_pooled_candidate_uncertified,0.95,0.9833898192375192,0.9897467475733428,0.9833898192375192,1,0.9897467475733428,1,38,,,
22,5000,ordinal_candidate_plus_cp_certification,0.95,0.9833898192375192,0.9897467475733428,0.9833898192375192,1,0.9897467475733428,1,148,147,0.9559911651000494,1
22,5000,ordinal_pooled_candidate_uncertified,0.97,0.9833898192375192,0.9897467475733428,0.9833898192375192,1,0.9897467475733428,1,38,,,
22,5000,ordinal_candidate_plus_cp_certification,0.97,0.9833898192375192,0.9897467475733428,0.9833898192375192,1,0.9897467475733428,1,148,147,0.9559911651000494,1
23,5000,independent_mondrian_total_budget,,,,0.7521755784194702,1,0.8771542196726403,0,160,,,
23,5000,direct_pac_split_matched,,0.8542704881370339,0.9526739580130663,0.8542704881370339,1,0.9526739580130663,1,152,146,0.9068173272964544,1
23,5000,direct_pac_total_budget,,0.8392069025821915,0.9447594559731708,0.8392069025821915,1,0.9447594559731708,1,160,153,0.9027888006348077,1
23,5000,ordinal_pooled_candidate_uncertified,0.9,0.7899692411251102,0.9114673399484047,0.7899692411251102,1,0.9114673399484047,1,38,,,
23,5000,ordinal_candidate_plus_cp_certification,0.9,0.7899692411251102,0.9114673399484047,,0,1.0,1,152,142,0.8718624012805674,0
23,5000,ordinal_pooled_candidate_uncertified,0.93,0.8526503414129101,0.9518689693954792,0.8526503414129101,1,0.9518689693954792,1,38,,,
23,5000,ordinal_candidate_plus_cp_certification,0.93,0.8526503414129101,0.9518689693954792,,0,1.0,1,152,145,0.8978255399431037,0
23,5000,ordinal_pooled_candidate_uncertified,0.95,0.8746116604306877,0.9618904767472445,0.8746116604306877,1,0.9618904767472445,1,38,,,
23,5000,ordinal_candidate_plus_cp_certification,0.95,0.8746116604306877,0.9618904767472445,0.8746116604306877,1,0.9618904767472445,1,152,147,0.9160369246644777,1
23,5000,ordinal_pooled_candidate_uncertified,0.97,0.8746116604306877,0.9618904767472445,0.8746116604306877,1,0.9618904767472445,1,38,,,
23,5000,ordinal_candidate_plus_cp_certification,0.97,0.8746116604306877,0.9618904767472445,0.8746116604306877,1,0.9618904767472445,1,152,147,0.9160369246644777,1
24,5000,independent_mondrian_total_budget,,,,0.8066584237957795,1,0.9241128133642842,1,147,,,
24,5000,direct_pac_split_matched,,0.8951089510581927,0.969641090790009,0.8951089510581927,1,0.969641090790009,1,143,137,0.9011299306325309,1
24,5000,direct_pac_total_budget,,0.8951089510581927,0.969641090790009,0.8951089510581927,1,0.969641090790009,1,147,141,0.9037410588507298,1
24,5000,ordinal_pooled_candidate_uncertified,0.9,0.8918583334973887,0.9685070962798459,0.8918583334973887,1,0.9685070962798459,1,49,,,
24,5000,ordinal_candidate_plus_cp_certification,0.9,0.8918583334973887,0.9685070962798459,,0,1.0,1,143,136,0.8915996418838648,0
24,5000,ordinal_pooled_candidate_uncertified,0.93,0.9776979733905635,0.9889454952270822,0.9776979733905635,1,0.9889454952270822,1,49,,,
24,5000,ordinal_candidate_plus_cp_certification,0.93,0.9776979733905635,0.9889454952270822,0.9776979733905635,1,0.9889454952270822,1,143,142,0.9544826165186566,1
24,5000,ordinal_pooled_candidate_uncertified,0.95,1.003501023817622,0.9921863429098186,1.003501023817622,1,0.9921863429098186,1,49,,,
24,5000,ordinal_candidate_plus_cp_certification,0.95,1.003501023817622,0.9921863429098186,1.003501023817622,1,0.9921863429098186,1,143,142,0.9544826165186566,1
24,5000,ordinal_pooled_candidate_uncertified,0.97,1.0111670135699617,0.9929721174597874,1.0111670135699617,1,0.9929721174597874,1,49,,,
24,5000,ordinal_candidate_plus_cp_certification,0.97,1.0111670135699617,0.9929721174597874,1.0111670135699617,1,0.9929721174597874,1,143,142,0.9544826165186566,1
25,5000,independent_mondrian_total_budget,,,,0.7771696870953798,1,0.9007520187321776,1,170,,,
25,5000,direct_pac_split_matched,,0.8717193530796639,0.9606769886083106,0.8717193530796639,1,0.9606769886083106,1,162,155,0.9039552209663271,1
25,5000,direct_pac_total_budget,,0.8474356093170576,0.9492033636336856,0.8474356093170576,1,0.9492033636336856,1,170,162,0.9004415481107013,1
25,5000,ordinal_pooled_candidate_uncertified,0.9,0.7977311347948277,0.9175312604671015,0.7977311347948277,1,0.9175312604671015,1,49,,,
25,5000,ordinal_candidate_plus_cp_certification,0.9,0.7977311347948277,0.9175312604671015,,0,1.0,1,162,149,0.8560968345473541,0
25,5000,ordinal_pooled_candidate_uncertified,0.93,0.8673012240117036,0.9587628084084915,0.8673012240117036,1,0.9587628084084915,1,49,,,
25,5000,ordinal_candidate_plus_cp_certification,0.93,0.8673012240117036,0.9587628084084915,,0,1.0,1,162,154,0.8956695886150092,0
25,5000,ordinal_pooled_candidate_uncertified,0.95,0.9032270118682872,0.9723260466194596,0.9032270118682872,1,0.9723260466194596,1,49,,,
25,5000,ordinal_candidate_plus_cp_certification,0.95,0.9032270118682872,0.9723260466194596,0.9032270118682872,1,0.9723260466194596,1,162,160,0.9491267450473593,1
25,5000,ordinal_pooled_candidate_uncertified,0.97,0.9972369301716929,0.9914878995799368,0.9972369301716929,1,0.9914878995799368,1,49,,,
25,5000,ordinal_candidate_plus_cp_certification,0.97,0.9972369301716929,0.9914878995799368,0.9972369301716929,1,0.9914878995799368,1,162,161,0.9597283723034531,1
26,5000,independent_mondrian_total_budget,,,,0.7591586522682744,1,0.8841113768728494,0,180,,,
26,5000,direct_pac_split_matched,,0.8511955984032754,0.951136862115586,0.8511955984032754,1,0.951136862115586,1,173,165,0.902120454265311,1
26,5000,direct_pac_total_budget,,0.8511955984032754,0.951136862115586,0.8511955984032754,1,0.951136862115586,1,180,172,0.9058261485382515,1
26,5000,ordinal_pooled_candidate_uncertified,0.9,0.7300343831205229,0.8531804603839357,0.7300343831205229,1,0.8531804603839357,0,62,,,
26,5000,ordinal_candidate_plus_cp_certification,0.9,0.7300343831205229,0.8531804603839357,,0,1.0,1,173,151,0.8023450732802035,0
26,5000,ordinal_pooled_candidate_uncertified,0.93,0.7526052992382473,0.8775906238101907,0.7526052992382473,1,0.8775906238101907,0,62,,,
26,5000,ordinal_candidate_plus_cp_certification,0.93,0.7526052992382473,0.8775906238101907,,0,1.0,1,173,153,0.8159202783583626,0
26,5000,ordinal_pooled_candidate_uncertified,0.95,0.7992211864596677,0.9186587011634546,0.7992211864596677,1,0.9186587011634546,1,62,,,
26,5000,ordinal_candidate_plus_cp_certification,0.95,0.7992211864596677,0.9186587011634546,,0,1.0,1,173,160,0.8649438411787163,0
26,5000,ordinal_pooled_candidate_uncertified,0.97,0.8885906519719418,0.967332082468892,0.8885906519719418,1,0.967332082468892,1,62,,,
26,5000,ordinal_candidate_plus_cp_certification,0.97,0.8885906519719418,0.967332082468892,0.8885906519719418,1,0.967332082468892,1,173,168,0.9259882958761501,1
27,5000,independent_mondrian_total_budget,,,,0.8076998771040089,1,0.9248537941550912,1,172,,,
27,5000,direct_pac_split_matched,,0.8808398066597243,0.964399944576689,0.8808398066597243,1,0.964399944576689,1,168,161,0.9072924581203399,1
27,5000,direct_pac_total_budget,,0.8808398066597243,0.964399944576689,0.8808398066597243,1,0.964399944576689,1,172,164,0.9015671422550087,1
27,5000,ordinal_pooled_candidate_uncertified,0.9,0.7647074521997235,0.88943658017904,0.7647074521997235,1,0.88943658017904,0,44,,,
27,5000,ordinal_candidate_plus_cp_certification,0.9,0.7647074521997235,0.88943658017904,,0,1.0,1,168,148,0.81066532613895,0
27,5000,ordinal_pooled_candidate_uncertified,0.93,0.768969987368911,0.8934065419105306,0.768969987368911,1,0.8934065419105306,0,44,,,
27,5000,ordinal_candidate_plus_cp_certification,0.93,0.768969987368911,0.8934065419105306,,0,1.0,1,168,148,0.81066532613895,0
27,5000,ordinal_pooled_candidate_uncertified,0.95,0.8304717291500904,0.9397117836683678,0.8304717291500904,1,0.9397117836683678,1,44,,,
27,5000,ordinal_candidate_plus_cp_certification,0.95,0.8304717291500904,0.9397117836683678,,0,1.0,1,168,155,0.8610610462370634,0
27,5000,ordinal_pooled_candidate_uncertified,0.97,0.9183588209184457,0.9768031733161957,0.9183588209184457,1,0.9768031733161957,1,44,,,
27,5000,ordinal_candidate_plus_cp_certification,0.97,0.9183588209184457,0.9768031733161957,0.9183588209184457,1,0.9768031733161957,1,168,163,0.9238390080057621,1
28,5000,independent_mondrian_total_budget,,,,0.8433201914857433,1,0.9470177774412594,1,161,,,
28,5000,direct_pac_split_matched,,0.8826857992919057,0.9651171596776625,0.8826857992919057,1,0.9651171596776625,1,154,148,0.9079935050104913,1
28,5000,direct_pac_total_budget,,0.8815374321113099,0.9646723979922553,0.8815374321113099,1,0.9646723979922553,1,161,154,0.9033755287390561,1
28,5000,ordinal_pooled_candidate_uncertified,0.9,0.7783080586962701,0.9017418037725078,0.7783080586962701,1,0.9017418037725078,1,45,,,
28,5000,ordinal_candidate_plus_cp_certification,0.9,0.7783080586962701,0.9017418037725078,,0,1.0,1,154,134,0.7942208355034446,0
28,5000,ordinal_pooled_candidate_uncertified,0.93,0.7889447471019293,0.9106427666748913,0.7889447471019293,1,0.9106427666748913,1,45,,,
28,5000,ordinal_candidate_plus_cp_certification,0.93,0.7889447471019293,0.9106427666748913,,0,1.0,1,154,136,0.8095429653501327,0
28,5000,ordinal_pooled_candidate_uncertified,0.95,0.817160728433445,0.9313344667476783,0.817160728433445,1,0.9313344667476783,1,45,,,
28,5000,ordinal_candidate_plus_cp_certification,0.95,0.817160728433445,0.9313344667476783,,0,1.0,1,154,138,0.8250869822156235,0
28,5000,ordinal_pooled_candidate_uncertified,0.97,0.9455255888961587,0.9833160282908546,0.9455255888961587,1,0.9833160282908546,1,45,,,
28,5000,ordinal_candidate_plus_cp_certification,0.97,0.9455255888961587,0.9833160282908546,0.9455255888961587,1,0.9833160282908546,1,154,151,0.9362479345622321,1
29,5000,independent_mondrian_total_budget,,,,0.7786078733673627,1,0.9020012780203649,1,152,,,
29,5000,direct_pac_split_matched,,0.8485789678760889,0.9497976535218713,0.8485789678760889,1,0.9497976535218713,1,148,142,0.9043724454763433,1
29,5000,direct_pac_total_budget,,0.8485789678760889,0.9497976535218713,0.8485789678760889,1,0.9497976535218713,1,152,146,0.9068173272964544,1
29,5000,ordinal_pooled_candidate_uncertified,0.9,0.7558936882737715,0.8808941519834068,0.7558936882737715,1,0.8808941519834068,0,41,,,
29,5000,ordinal_candidate_plus_cp_certification,0.9,0.7558936882737715,0.8808941519834068,,0,1.0,1,148,130,0.8021650488133232,0
29,5000,ordinal_pooled_candidate_uncertified,0.93,0.7647462067743066,0.88947314577946,0.7647462067743066,1,0.88947314577946,0,41,,,
29,5000,ordinal_candidate_plus_cp_certification,0.93,0.7647462067743066,0.88947314577946,,0,1.0,1,148,130,0.8021650488133232,0
29,5000,ordinal_pooled_candidate_uncertified,0.95,0.7647462067743066,0.88947314577946,0.7647462067743066,1,0.88947314577946,0,41,,,
29,5000,ordinal_candidate_plus_cp_certification,0.95,0.7647462067743066,0.88947314577946,,0,1.0,1,148,130,0.8021650488133232,0
29,5000,ordinal_pooled_candidate_uncertified,0.97,0.9035197677176678,0.9724190512377593,0.9035197677176678,1,0.9724190512377593,1,41,,,
29,5000,ordinal_candidate_plus_cp_certification,0.97,0.9035197677176678,0.9724190512377593,0.9035197677176678,1,0.9724190512377593,1,148,144,0.9235829336416184,1
30,5000,independent_mondrian_total_budget,,,,0.8164630292051549,1,0.9308717699609825,1,178,,,
30,5000,direct_pac_split_matched,,0.8876539066728584,0.9669886509172062,0.8876539066728584,1,0.9669886509172062,1,168,161,0.9072924581203399,1
30,5000,direct_pac_total_budget,,0.883872806206728,0.9655720447625475,0.883872806206728,1,0.9655720447625475,1,178,170,0.9047963075945438,1
30,5000,ordinal_pooled_candidate_uncertified,0.9,0.7639338328926519,0.888704842284161,0.7639338328926519,1,0.888704842284161,0,42,,,
30,5000,ordinal_candidate_plus_cp_certification,0.9,0.7639338328926519,0.888704842284161,,0,1.0,1,168,149,0.8177057889352455,0
30,5000,ordinal_pooled_candidate_uncertified,0.93,0.8145899550451907,0.9296177104768755,0.8145899550451907,1,0.9296177104768755,1,42,,,
30,5000,ordinal_candidate_plus_cp_certification,0.93,0.8145899550451907,0.9296177104768755,,0,1.0,1,168,151,0.8319299654410564,0
30,5000,ordinal_pooled_candidate_uncertified,0.95,0.8232039217812054,0.9352428029138626,0.8232039217812054,1,0.9352428029138626,1,42,,,
30,5000,ordinal_candidate_plus_cp_certification,0.95,0.8232039217812054,0.9352428029138626,,0,1.0,1,168,152,0.8391206679376202,0
30,5000,ordinal_pooled_candidate_uncertified,0.97,0.9841005733058703,0.9898431549835904,0.9841005733058703,1,0.9898431549835904,1,42,,,
30,5000,ordinal_candidate_plus_cp_certification,0.97,0.9841005733058703,0.9898431549835904,0.9841005733058703,1,0.9898431549835904,1,168,167,0.9611425749923967,1
31,5000,independent_mondrian_total_budget,,,,0.7749778911951444,1,0.8988258141798504,0,138,,,
31,5000,direct_pac_split_matched,,0.8531333414697632,0.9521100917149958,0.8531333414697632,1,0.9521100917149958,1,135,130,0.9057829532954065,1
31,5000,direct_pac_total_budget,,0.8531333414697632,0.9521100917149958,0.8531333414697632,1,0.9521100917149958,1,138,133,0.9077705252717603,1
31,5000,ordinal_pooled_candidate_uncertified,0.9,0.7429361005430399,0.8675063204955584,0.7429361005430399,1,0.8675063204955584,0,38,,,
31,5000,ordinal_candidate_plus_cp_certification,0.9,0.7429361005430399,0.8675063204955584,,0,1.0,1,135,119,0.8016096654637597,0
31,5000,ordinal_pooled_candidate_uncertified,0.93,0.908469816400679,0.9739525725329475,0.908469816400679,1,0.9739525725329475,1,38,,,
31,5000,ordinal_candidate_plus_cp_certification,0.93,0.908469816400679,0.9739525725329475,0.908469816400679,1,0.9739525725329475,1,135,132,0.9275094767885259,1
31,5000,ordinal_pooled_candidate_uncertified,0.95,1.104726014156378,0.99827012177957,1.104726014156378,1,0.99827012177957,1,38,,,
31,5000,ordinal_candidate_plus_cp_certification,0.95,1.104726014156378,0.99827012177957,1.104726014156378,1,0.99827012177957,1,135,135,0.9664628954103243,1
31,5000,ordinal_pooled_candidate_uncertified,0.97,1.104726014156378,0.99827012177957,1.104726014156378,1,0.99827012177957,1,38,,,
31,5000,ordinal_candidate_plus_cp_certification,0.97,1.104726014156378,0.99827012177957,1.104726014156378,1,0.99827012177957,1,135,135,0.9664628954103243,1
32,5000,independent_mondrian_total_budget,,,,0.7543268566977634,1,0.87932804121434,0,148,,,
32,5000,direct_pac_split_matched,,0.852918721601258,0.952003069262047,0.852918721601258,1,0.952003069262047,1,139,134,0.908414554787415,1
32,5000,direct_pac_total_budget,,0.8444757563040844,0.947638865231682,0.8444757563040844,1,0.947638865231682,1,148,142,0.9043724454763433,1
32,5000,ordinal_pooled_candidate_uncertified,0.9,0.7422359894050943,0.8667545495008336,0.7422359894050943,1,0.8667545495008336,0,51,,,
32,5000,ordinal_candidate_plus_cp_certification,0.9,0.7422359894050943,0.8667545495008336,,0,1.0,1,139,124,0.8157149415306078,0
32,5000,ordinal_pooled_candidate_uncertified,0.93,0.8600725010058774,0.955468620001294,0.8600725010058774,1,0.955468620001294,1,51,,,
32,5000,ordinal_candidate_plus_cp_certification,0.93,0.8600725010058774,0.955468620001294,0.8600725010058774,1,0.955468620001294,1,139,134,0.908414554787415,1
32,5000,ordinal_pooled_candidate_uncertified,0.95,0.8729130816151243,0.9611815832662243,0.8729130816151243,1,0.9611815832662243,1,51,,,
32,5000,ordinal_candidate_plus_cp_certification,0.95,0.8729130816151243,0.9611815832662243,0.8729130816151243,1,0.9611815832662243,1,139,136,0.9295425756108417,1
32,5000,ordinal_pooled_candidate_uncertified,0.97,0.8806782541354007,0.9643366062081785,0.8806782541354007,1,0.9643366062081785,1,51,,,
32,5000,ordinal_candidate_plus_cp_certification,0.97,0.8806782541354007,0.9643366062081785,0.8806782541354007,1,0.9643366062081785,1,139,136,0.9295425756108417,1
33,5000,independent_mondrian_total_budget,,,,0.7740280834670049,1,0.8979826915617557,0,140,,,
33,5000,direct_pac_split_matched,,0.8557519058854757,0.9534005405439323,0.8557519058854757,1,0.9534005405439323,1,135,130,0.9057829532954065,1
33,5000,direct_pac_total_budget,,0.8557519058854757,0.9534005405439323,0.8557519058854757,1,0.9534005405439323,1,140,135,0.9090496573115576,1
33,5000,ordinal_pooled_candidate_uncertified,0.9,0.7217771920359233,0.8434853353776612,0.7217771920359233,1,0.8434853353776612,0,50,,,
33,5000,ordinal_candidate_plus_cp_certification,0.9,0.7217771920359233,0.8434853353776612,,0,1.0,1,135,115,0.76674034627004,0
33,5000,ordinal_pooled_candidate_uncertified,0.93,0.7700924579930609,0.8944346387777448,0.7700924579930609,1,0.8944346387777448,0,50,,,
33,5000,ordinal_candidate_plus_cp_certification,0.93,0.7700924579930609,0.8944346387777448,,0,1.0,1,135,121,0.8194747857563021,0
33,5000,ordinal_pooled_candidate_uncertified,0.95,0.8065075040615024,0.9240049759037476,0.8065075040615024,1,0.9240049759037476,1,50,,,
33,5000,ordinal_candidate_plus_cp_certification,0.95,0.8065075040615024,0.9240049759037476,,0,1.0,1,135,126,0.8658648672943374,0
33,5000,ordinal_pooled_candidate_uncertified,0.97,0.9556943814975851,0.9853145392522837,0.9556943814975851,1,0.9853145392522837,1,50,,,
33,5000,ordinal_candidate_plus_cp_certification,0.97,0.9556943814975851,0.9853145392522837,0.9556943814975851,1,0.9853145392522837,1,135,132,0.9275094767885259,1
34,5000,independent_mondrian_total_budget,,,,0.7809254685672966,1,0.9039901134920115,1,160,,,
34,5000,direct_pac_split_matched,,0.8026254261043623,0.9211908263202608,0.8026254261043623,1,0.9211908263202608,1,152,146,0.9068173272964544,1
34,5000,direct_pac_total_budget,,0.8247295537005443,0.9362016382064324,0.8247295537005443,1,0.9362016382064324,1,160,153,0.9027888006348077,1
34,5000,ordinal_pooled_candidate_uncertified,0.9,0.7522458213662377,0.8772256295835518,0.7522458213662377,1,0.8772256295835518,0,49,,,
34,5000,ordinal_candidate_plus_cp_certification,0.9,0.7522458213662377,0.8772256295835518,,0,1.0,1,152,134,0.8071454374054985,0
34,5000,ordinal_pooled_candidate_uncertified,0.93,0.7726814211897428,0.8967785441386649,0.7726814211897428,1,0.8967785441386649,0,49,,,
34,5000,ordinal_candidate_plus_cp_certification,0.93,0.7726814211897428,0.8967785441386649,,0,1.0,1,152,136,0.8228801546434727,0
34,5000,ordinal_pooled_candidate_uncertified,0.95,0.8696198628603977,0.9597765841413541,0.8696198628603977,1,0.9597765841413541,1,49,,,
34,5000,ordinal_candidate_plus_cp_certification,0.95,0.8696198628603977,0.9597765841413541,0.8696198628603977,1,0.9597765841413541,1,152,147,0.9160369246644777,1
34,5000,ordinal_pooled_candidate_uncertified,0.97,1.0970871113476388,0.9980456376211733,1.0970871113476388,1,0.9980456376211733,1,49,,,
34,5000,ordinal_candidate_plus_cp_certification,0.97,1.0970871113476388,0.9980456376211733,1.0970871113476388,1,0.9980456376211733,1,152,151,0.9571278785222195,1
35,5000,independent_mondrian_total_budget,,,,0.7907887832141267,1,0.9121228643882171,1,146,,,
35,5000,direct_pac_split_matched,,0.9495500517300333,0.9841331997836567,0.9495500517300333,1,0.9841331997836567,1,138,133,0.9077705252717603,1
35,5000,direct_pac_total_budget,,0.9400212752885628,0.9821402577330942,0.9400212752885628,1,0.9821402577330942,1,146,140,0.9031012844780666,1
35,5000,ordinal_pooled_candidate_uncertified,0.9,0.7226085080076541,0.844480078953193,0.7226085080076541,1,0.844480078953193,0,45,,,
35,5000,ordinal_candidate_plus_cp_certification,0.9,0.7226085080076541,0.844480078953193,,0,1.0,1,138,116,0.7548203981569999,0
35,5000,ordinal_pooled_candidate_uncertified,0.93,0.7278763078289245,0.8506863368608899,0.7278763078289245,1,0.8506863368608899,0,45,,,
35,5000,ordinal_candidate_plus_cp_certification,0.93,0.7278763078289245,0.8506863368608899,,0,1.0,1,138,117,0.7631617891066196,0
35,5000,ordinal_pooled_candidate_uncertified,0.95,0.7907887832141267,0.9121228643882171,0.7907887832141267,1,0.9121228643882171,1,45,,,
35,5000,ordinal_candidate_plus_cp_certification,0.95,0.7907887832141267,0.9121228643882171,,0,1.0,1,138,125,0.8321080803721614,0
35,5000,ordinal_pooled_candidate_uncertified,0.97,0.9781714640201171,0.989014166427968,0.9781714640201171,1,0.989014166427968,1,45,,,
35,5000,ordinal_candidate_plus_cp_certification,0.97,0.9781714640201171,0.989014166427968,0.9781714640201171,1,0.989014166427968,1,138,135,0.9290450639413379,1
36,5000,independent_mondrian_total_budget,,,,0.8018112609152619,1,0.9205907400513602,1,152,,,
36,5000,direct_pac_split_matched,,0.8329331876422088,0.9411693704409964,0.8329331876422088,1,0.9411693704409964,1,146,140,0.9031012844780666,1
36,5000,direct_pac_total_budget,,0.8329331876422088,0.9411693704409964,0.8329331876422088,1,0.9411693704409964,1,152,146,0.9068173272964544,1
36,5000,ordinal_pooled_candidate_uncertified,0.9,0.7755706597850681,0.8993494213613326,0.7755706597850681,1,0.8993494213613326,0,43,,,
36,5000,ordinal_candidate_plus_cp_certification,0.9,0.7755706597850681,0.8993494213613326,,0,1.0,1,146,128,0.7995773632588359,0
36,5000,ordinal_pooled_candidate_uncertified,0.93,0.7882650808245559,0.9100925874010566,0.7882650808245559,1,0.9100925874010566,1,43,,,
36,5000,ordinal_candidate_plus_cp_certification,0.93,0.7882650808245559,0.9100925874010566,,0,1.0,1,146,130,0.8159131121835179,0
36,5000,ordinal_pooled_candidate_uncertified,0.95,0.8366057845167066,0.9432925638289493,0.8366057845167066,1,0.9432925638289493,1,43,,,
36,5000,ordinal_candidate_plus_cp_certification,0.95,0.8366057845167066,0.9432925638289493,0.8366057845167066,1,0.9432925638289493,1,146,141,0.9126827792650167,1
36,5000,ordinal_pooled_candidate_uncertified,0.97,0.8576629231271373,0.9543245744689508,0.8576629231271373,1,0.9543245744689508,1,43,,,
36,5000,ordinal_candidate_plus_cp_certification,0.97,0.8576629231271373,0.9543245744689508,0.8576629231271373,1,0.9543245744689508,1,146,142,0.9225634887660978,1
37,5000,independent_mondrian_total_budget,,,,0.7641637744334642,1,0.8889226966472425,0,131,,,
37,5000,direct_pac_split_matched,,0.8312324878388522,0.9401652647379717,0.8312324878388522,1,0.9401652647379717,1,123,119,0.9085319518567241,1
