scenario,n_cal,method,eta,class_id,repetitions,mean_own_support,mean_pooled_support,mean_radius,mean_cost,mean_global_cost,mean_oracle_cost,mean_ding_cluster_cost,guarantee_floor,mean_actual_coverage,finite_rate
moderate_smoothness,800,v0_2_local_path,0.005,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_2_local_path,0.01,0,100,241.2,800.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9394982473333816,1
moderate_smoothness,800,v0_2_local_path,0.01,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_2_local_path,0.01,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_2_local_path,0.01,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_2_local_path,0.01,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_2_local_path,0.02,0,100,241.2,800.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9394982473333816,1
moderate_smoothness,800,v0_2_local_path,0.02,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_2_local_path,0.02,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_2_local_path,0.02,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_2_local_path,0.02,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_2_local_path,0.05,0,100,241.2,800.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9394982473333816,1
moderate_smoothness,800,v0_2_local_path,0.05,1,100,198.8,800.0,3.0,0.02091777437022923,0.07042317371310508,5.9689446627935e-07,0.20706401464198906,0.8790822256297708,0.9155631278662736,1
moderate_smoothness,800,v0_2_local_path,0.05,2,100,175.39,534.76,1.0,0.026017132301280062,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8739828676987199,0.8997484375946583,1
moderate_smoothness,800,v0_2_local_path,0.05,3,100,160.57,360.0,1.0,0.03408822489963281,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8659117751003672,0.8874041110993887,1
moderate_smoothness,800,v0_2_local_path,0.05,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,1600,independent_mondrian,,0,100,478.15,478.15,0.0,0.0,0.0,0.0,0.0,0.9,0.9011645036458994,1
moderate_smoothness,1600,independent_mondrian,,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,independent_mondrian,,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,independent_mondrian,,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,independent_mondrian,,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_1_global_L,0.0,0,100,478.15,478.15,0.0,0.0,0.0,0.0,0.0,0.9,0.9011645036458994,1
moderate_smoothness,1600,v0_1_global_L,0.0,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_1_global_L,0.0,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_1_global_L,0.0,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_1_global_L,0.0,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_1_global_L,0.005,0,100,478.15,478.15,0.0,0.0,0.0,0.0,0.0,0.9,0.9011645036458994,1
moderate_smoothness,1600,v0_1_global_L,0.005,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_1_global_L,0.005,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_1_global_L,0.005,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_1_global_L,0.005,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_1_global_L,0.01,0,100,478.15,478.15,0.0,0.0,0.0,0.0,0.0,0.9,0.9011645036458994,1
moderate_smoothness,1600,v0_1_global_L,0.01,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_1_global_L,0.01,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_1_global_L,0.01,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_1_global_L,0.01,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_1_global_L,0.02,0,100,478.15,478.15,0.0,0.0,0.0,0.0,0.0,0.9,0.9011645036458994,1
moderate_smoothness,1600,v0_1_global_L,0.02,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_1_global_L,0.02,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_1_global_L,0.02,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_1_global_L,0.02,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_1_global_L,0.05,0,100,478.15,880.78,1.0,0.03169359753065035,0.03169359753065035,0.0,0.06972591456743077,0.8683064024693496,0.9142449321934422,1
moderate_smoothness,1600,v0_1_global_L,0.05,1,100,402.63,1228.53,1.0,0.04708763061696623,0.04708763061696623,0.008194321553680883,0.06972591456743077,0.8529123693830338,0.8997548838440169,1
moderate_smoothness,1600,v0_1_global_L,0.05,2,100,347.75,1074.24,1.0,0.04683083814230425,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8531691618576958,0.9009860831045483,1
moderate_smoothness,1600,v0_1_global_L,0.05,3,100,323.86,719.22,1.0,0.0387366192041282,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8612633807958718,0.8887416362455666,1
moderate_smoothness,1600,v0_1_global_L,0.05,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_2_local_path,0.0,0,100,478.15,1600.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9404744700622435,1
moderate_smoothness,1600,v0_2_local_path,0.0,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_2_local_path,0.0,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_2_local_path,0.0,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_2_local_path,0.0,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_2_local_path,0.005,0,100,478.15,1600.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9404744700622435,1
moderate_smoothness,1600,v0_2_local_path,0.005,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_2_local_path,0.005,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_2_local_path,0.005,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_2_local_path,0.005,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_2_local_path,0.01,0,100,478.15,1600.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9404744700622435,1
moderate_smoothness,1600,v0_2_local_path,0.01,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_2_local_path,0.01,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_2_local_path,0.01,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_2_local_path,0.01,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_2_local_path,0.02,0,100,478.15,1600.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9404744700622435,1
moderate_smoothness,1600,v0_2_local_path,0.02,1,100,402.63,402.63,0.0,0.0,0.0,0.0,0.0,0.9,0.9007089792404372,1
moderate_smoothness,1600,v0_2_local_path,0.02,2,100,347.75,347.75,0.0,0.0,0.0,0.0,0.0,0.9,0.9030745208564898,1
moderate_smoothness,1600,v0_2_local_path,0.02,3,100,323.86,323.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9016856779411357,1
moderate_smoothness,1600,v0_2_local_path,0.02,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
moderate_smoothness,1600,v0_2_local_path,0.05,0,100,478.15,1600.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9404744700622435,1
moderate_smoothness,1600,v0_2_local_path,0.05,1,100,402.63,1600.0,3.0,0.02091777437022923,0.07042317371310508,5.9689446627935e-07,0.20706401464198906,0.8790822256297708,0.916811480465751,1
moderate_smoothness,1600,v0_2_local_path,0.05,2,100,347.75,1074.24,1.0,0.026017132301280062,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8739828676987199,0.9009860831045483,1
moderate_smoothness,1600,v0_2_local_path,0.05,3,100,323.86,719.22,1.0,0.03408822489963281,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8659117751003672,0.8887416362455666,1
moderate_smoothness,1600,v0_2_local_path,0.05,4,100,47.61,47.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9106764940766129,1
no_ordinal_structure,200,independent_mondrian,,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,independent_mondrian,,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,independent_mondrian,,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,independent_mondrian,,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,independent_mondrian,,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_1_global_L,0.0,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,v0_1_global_L,0.0,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_1_global_L,0.0,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,v0_1_global_L,0.0,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_1_global_L,0.0,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_1_global_L,0.005,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,v0_1_global_L,0.005,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_1_global_L,0.005,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,v0_1_global_L,0.005,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_1_global_L,0.005,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_1_global_L,0.01,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,v0_1_global_L,0.01,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_1_global_L,0.01,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,v0_1_global_L,0.01,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_1_global_L,0.01,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_1_global_L,0.02,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,v0_1_global_L,0.02,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_1_global_L,0.02,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,v0_1_global_L,0.02,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_1_global_L,0.02,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_1_global_L,0.05,0,100,60.45,60.45,0.0,0.0,0.0,0.0,0.0,0.9,0.9126390371246723,1
no_ordinal_structure,200,v0_1_global_L,0.05,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_1_global_L,0.05,2,100,44.49,44.49,0.0,0.0,0.0,0.0,0.0,0.9,0.9083955472041617,1
no_ordinal_structure,200,v0_1_global_L,0.05,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_1_global_L,0.05,4,100,5.72,5.72,0.0,0.0,0.0,0.0,0.0,0.9,0.9939027657610788,0.11
no_ordinal_structure,200,v0_2_local_path,0.0,0,100,60.45,109.96,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999015706889193,1
no_ordinal_structure,200,v0_2_local_path,0.0,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_2_local_path,0.0,2,100,44.49,133.83,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999956793917902,1
no_ordinal_structure,200,v0_2_local_path,0.0,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_2_local_path,0.0,4,100,5.72,45.55,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998410008445,1
no_ordinal_structure,200,v0_2_local_path,0.005,0,100,60.45,109.96,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999015706889193,1
no_ordinal_structure,200,v0_2_local_path,0.005,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_2_local_path,0.005,2,100,44.49,133.83,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999956793917902,1
no_ordinal_structure,200,v0_2_local_path,0.005,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_2_local_path,0.005,4,100,5.72,45.55,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998410008445,1
no_ordinal_structure,200,v0_2_local_path,0.01,0,100,60.45,109.96,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999015706889193,1
no_ordinal_structure,200,v0_2_local_path,0.01,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_2_local_path,0.01,2,100,44.49,133.83,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999956793917902,1
no_ordinal_structure,200,v0_2_local_path,0.01,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_2_local_path,0.01,4,100,5.72,45.55,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998410008445,1
no_ordinal_structure,200,v0_2_local_path,0.02,0,100,60.45,109.96,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999015706889193,1
no_ordinal_structure,200,v0_2_local_path,0.02,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_2_local_path,0.02,2,100,44.49,133.83,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999956793917902,1
no_ordinal_structure,200,v0_2_local_path,0.02,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_2_local_path,0.02,4,100,5.72,45.55,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998410008445,1
no_ordinal_structure,200,v0_2_local_path,0.05,0,100,60.45,109.96,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999015706889193,1
no_ordinal_structure,200,v0_2_local_path,0.05,1,100,49.51,49.51,0.0,0.0,0.0,0.0,0.0,0.9,0.9115872783961069,1
no_ordinal_structure,200,v0_2_local_path,0.05,2,100,44.49,133.83,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999956793917902,1
no_ordinal_structure,200,v0_2_local_path,0.05,3,100,39.83,39.83,0.0,0.0,0.0,0.0,0.0,0.9,0.9095889184682422,1
no_ordinal_structure,200,v0_2_local_path,0.05,4,100,5.72,45.55,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998410008445,1
no_ordinal_structure,400,independent_mondrian,,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,independent_mondrian,,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,independent_mondrian,,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,independent_mondrian,,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,independent_mondrian,,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_1_global_L,0.0,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,v0_1_global_L,0.0,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_1_global_L,0.0,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,v0_1_global_L,0.0,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_1_global_L,0.0,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_1_global_L,0.005,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,v0_1_global_L,0.005,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_1_global_L,0.005,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,v0_1_global_L,0.005,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_1_global_L,0.005,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_1_global_L,0.01,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,v0_1_global_L,0.01,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_1_global_L,0.01,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,v0_1_global_L,0.01,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_1_global_L,0.01,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_1_global_L,0.02,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,v0_1_global_L,0.02,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_1_global_L,0.02,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,v0_1_global_L,0.02,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_1_global_L,0.02,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_1_global_L,0.05,0,100,119.86,119.86,0.0,0.0,0.0,0.0,0.0,0.9,0.902791923330405,1
no_ordinal_structure,400,v0_1_global_L,0.05,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_1_global_L,0.05,2,100,88.78,88.78,0.0,0.0,0.0,0.0,0.0,0.9,0.9019156420129233,1
no_ordinal_structure,400,v0_1_global_L,0.05,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_1_global_L,0.05,4,100,12.33,12.33,0.0,0.0,0.0,0.0,0.0,0.9,0.9374049142047433,0.87
no_ordinal_structure,400,v0_2_local_path,0.0,0,100,119.86,218.83,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999150587728374,1
no_ordinal_structure,400,v0_2_local_path,0.0,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_2_local_path,0.0,2,100,88.78,267.81,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999963226672899,1
no_ordinal_structure,400,v0_2_local_path,0.0,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_2_local_path,0.0,4,100,12.33,92.39,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998880361533,1
no_ordinal_structure,400,v0_2_local_path,0.005,0,100,119.86,218.83,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999150587728374,1
no_ordinal_structure,400,v0_2_local_path,0.005,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_2_local_path,0.005,2,100,88.78,267.81,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999963226672899,1
no_ordinal_structure,400,v0_2_local_path,0.005,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_2_local_path,0.005,4,100,12.33,92.39,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998880361533,1
no_ordinal_structure,400,v0_2_local_path,0.01,0,100,119.86,218.83,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999150587728374,1
no_ordinal_structure,400,v0_2_local_path,0.01,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_2_local_path,0.01,2,100,88.78,267.81,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999963226672899,1
no_ordinal_structure,400,v0_2_local_path,0.01,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_2_local_path,0.01,4,100,12.33,92.39,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998880361533,1
no_ordinal_structure,400,v0_2_local_path,0.02,0,100,119.86,218.83,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999150587728374,1
no_ordinal_structure,400,v0_2_local_path,0.02,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_2_local_path,0.02,2,100,88.78,267.81,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999963226672899,1
no_ordinal_structure,400,v0_2_local_path,0.02,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_2_local_path,0.02,4,100,12.33,92.39,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998880361533,1
no_ordinal_structure,400,v0_2_local_path,0.05,0,100,119.86,218.83,1.0,0.0,0.43386351641074616,0.0,0.8663855974622838,0.9,0.9999150587728374,1
no_ordinal_structure,400,v0_2_local_path,0.05,1,100,98.97,98.97,0.0,0.0,0.0,0.0,0.0,0.9,0.9065079298062364,1
no_ordinal_structure,400,v0_2_local_path,0.05,2,100,88.78,267.81,1.0,0.0,0.641081912308416,0.0,0.9356864504087725,0.9,0.9999963226672899,1
no_ordinal_structure,400,v0_2_local_path,0.05,3,100,80.06,80.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9094412658295041,1
no_ordinal_structure,400,v0_2_local_path,0.05,4,100,12.33,92.39,1.0,0.0,0.8299997705249057,0.0,0.9544997361036416,0.9,0.9999998880361533,1
no_ordinal_structure,800,independent_mondrian,,0,100,241.19,241.19,0.0,0.0,0.0,0.0,0.0,0.9,0.9015339398682323,1
no_ordinal_structure,800,independent_mondrian,,1,100,197.95,197.95,0.0,0.0,0.0,0.0,0.0,0.9,0.8981013461398766,1
no_ordinal_structure,800,independent_mondrian,,2,100,174.29,174.29,0.0,0.0,0.0,0.0,0.0,0.9,0.9045953894210662,1
no_ordinal_structure,800,independent_mondrian,,3,100,161.6,161.6,0.0,0.0,0.0,0.0,0.0,0.9,0.9047587655702009,1
