n_str,repetition,class_j,class_k,m_j,m_k,true_ks,empirical_ks,dkw_ucb,two_sample_radius,two_sample_direct_ucb,two_sample_path_ucb,two_sample_ucb,ucb_reduction,dkw_covers,two_sample_covers,dkw_all_pairs_cover,two_sample_all_pairs_cover
10000,14,2,3,2236,1992,0.009973297288075951,0.05023582702904644,0.1211241787714497,0.060068160641885936,0.11030398767093239,0.11030398767093239,0.11030398767093239,0.01082019110051731,1,1,1,1
10000,14,2,4,2236,299,0.019945036390476102,0.06035622618029088,0.18890470340786936,0.11736718865180205,0.17772341483209292,0.2618272648778661,0.17772341483209292,0.011181288575776438,1,1,1,1
10000,14,3,4,1992,299,0.009973297288075951,0.032996534633517344,0.16359221900149146,0.11852674257341643,0.15152327720693376,0.15152327720693376,0.15152327720693376,0.012068941794557697,1,1,1,1
10000,15,0,1,2972,2513,0.009973297288075951,0.03517723986012977,0.09750126459566905,0.05283301665073652,0.08801025651086629,0.08801025651086629,0.08801025651086629,0.009491008084802757,1,1,1,1
10000,15,0,2,2972,2220,0.019945036390476102,0.03668109563129751,0.10108134323214896,0.05467949541489201,0.09136059104618952,0.1672276426498514,0.09136059104618952,0.009720752185959441,1,1,1,1
10000,15,0,3,2972,2017,0.029913659851819575,0.04418098918279417,0.11027792123708682,0.05621978020567977,0.10040076938847395,0.2504997298380358,0.10040076938847395,0.009877151848612875,1,1,1,1
10000,15,0,4,2972,278,0.03987761167674496,0.052216369569216825,0.17969060775913692,0.11850382372406555,0.17072019329328236,0.41414483802657054,0.17072019329328236,0.00897041446585456,1,1,1,1
10000,15,1,2,2513,2220,0.009973297288075951,0.022430209756115094,0.08944276230897064,0.05678717638287004,0.07921738613898513,0.07921738613898513,0.07921738613898513,0.010225376169985506,1,1,1,1
10000,15,1,3,2513,2017,0.019945036390476102,0.029930824758356178,0.09864006176465293,0.05827873162709976,0.08820955638545594,0.16248947332716956,0.08820955638545594,0.010430505379196986,1,1,1,1
10000,15,1,4,2513,278,0.029913659851819575,0.055578617090410454,0.18566516023233465,0.11992550500986483,0.17550412210027527,0.3261345815157043,0.17550412210027527,0.010161038132059375,1,1,1,1
10000,15,2,3,2220,2017,0.009973297288075951,0.023298137006614927,0.09408359687822385,0.05997395018156951,0.08327208718818443,0.08327208718818443,0.08327208718818443,0.010811509690039411,1,1,1,1
10000,15,2,4,2220,278,0.019945036390476102,0.03928316806014642,0.1714459340673828,0.12107429185879781,0.16035745991894423,0.24691719537671916,0.16035745991894423,0.011088474148438554,1,1,1,1
10000,15,3,4,2017,278,0.009973297288075951,0.04161925789066323,0.17547870835134083,0.12202585029787148,0.16364510818853473,0.16364510818853473,0.16364510818853473,0.011833600162806102,1,1,1,1
10000,16,0,1,3048,2425,0.009973297288075951,0.016292583272451755,0.07882590302611353,0.05304617649765756,0.06933875977010931,0.06933875977010931,0.06933875977010931,0.009487143256004221,1,1,1,1
10000,16,0,2,3048,2205,0.019945036390476102,0.031041655507347277,0.09518463350326373,0.05449052551992412,0.08553218102727139,0.15527851041493712,0.08553218102727139,0.009652452475992335,1,1,1,1
10000,16,0,3,3048,2030,0.029913659851819575,0.03830695731999023,0.10391309177951707,0.05582478087439979,0.09413173819439002,0.2421005775042057,0.09413173819439002,0.00978135358512705,1,1,1,1
10000,16,0,4,3048,292,0.03987761167674496,0.060034875777514096,0.1847656357679791,0.11581703904455105,0.17585191482206514,0.41246762401031667,0.17585191482206514,0.008913720945913972,1,1,1,1
10000,16,1,2,2425,2205,0.009973297288075951,0.028568623325618936,0.0962823380371184,0.057371127319208876,0.08593975064482781,0.08593975064482781,0.08593975064482781,0.01034258739229059,1,1,1,1
10000,16,1,3,2425,2030,0.019945036390476102,0.030109186938195198,0.09928605811330504,0.05864797583992661,0.08875716277812182,0.17276181773409638,0.08875716277812182,0.010528895335183225,1,1,1,1
10000,16,1,4,2425,292,0.029913659851819575,0.06716424233865276,0.19546573904470077,0.11777246059730176,0.18493670293595452,0.34312886424020733,0.18493670293595452,0.010529036108746254,1,1,1,1
10000,16,2,3,2205,2030,0.009973297288075951,0.026851200250215035,0.09763772966757955,0.05997086683905354,0.08682206708926857,0.08682206708926857,0.08682206708926857,0.010815662578310986,1,1,1,1
10000,16,2,4,2205,292,0.019945036390476102,0.04305128444071693,0.17296243938901962,0.11867071679283289,0.16172200123354982,0.25718911359537955,0.16172200123354982,0.011240438155469795,1,1,1,1
10000,16,3,4,2030,292,0.009973297288075951,0.05087050408259669,0.18224481549450977,0.11949654242351426,0.17036704650611095,0.17036704650611095,0.17036704650611095,0.011877768988398818,1,1,1,1
10000,17,0,1,3019,2521,0.009973297288075951,0.02143833468293302,0.0834774915042449,0.05259794405313222,0.07403627873606525,0.07403627873606525,0.07403627873606525,0.00944121276817965,1,1,1,1
10000,17,0,2,3019,2164,0.019945036390476102,0.03751701332105539,0.10212806531423804,0.05489723467270833,0.09241424799376372,0.16895388289179947,0.09241424799376372,0.009713817320474327,1,1,1,1
10000,17,0,3,3019,2005,0.029913659851819575,0.028531024211581046,0.09450293591060205,0.05613950463338656,0.0846705288449676,0.2574682566906767,0.0846705288449676,0.009832407065634444,1,1,1,1
10000,17,0,4,3019,291,0.03987761167674496,0.07835028781064712,0.20338582404213673,0.11606488788984726,0.19441517570049438,0.4437626334020337,0.19441517570049438,0.008970648341642351,1,1,1,1
10000,17,1,2,2521,2164,0.009973297288075951,0.037785008882870064,0.10519011921960886,0.057132595272864156,0.09491760415573422,0.09491760415573422,0.09491760415573422,0.010272515063874638,1,1,1,1
10000,17,1,3,2521,2005,0.019945036390476102,0.02880086574519669,0.09756683578777381,0.05833351554641067,0.08713438129160736,0.18343197795461144,0.08713438129160736,0.010432454496166449,1,1,1,1
10000,17,1,4,2521,291,0.029913659851819575,0.06769800343778926,0.19552759801283498,0.11759163618187841,0.18528963961966766,0.3697263546659685,0.18528963961966766,0.010237958393167323,1,1,1,1
10000,17,2,3,2164,2005,0.009973297288075951,0.028078141061394557,0.09941600627584246,0.060436232737482665,0.08851437379887722,0.08851437379887722,0.08851437379887722,0.01090163247696524,1,1,1,1
10000,17,2,4,2164,291,0.019945036390476102,0.05329636475662358,0.1836978545035401,0.11902464893412357,0.17232101369074715,0.27480875051023423,0.17232101369074715,0.011376840812792943,1,1,1,1
10000,17,3,4,2005,291,0.009973297288075951,0.06650041562759768,0.1982627650803525,0.11979396108375936,0.18629437671135704,0.18629437671135704,0.18629437671135704,0.01196838836899547,1,1,1,1
10000,18,0,1,3064,2571,0.009973297288075951,0.03769956727629831,0.09920362934411509,0.05214176591269923,0.08984133318899754,0.08984133318899754,0.08984133318899754,0.00936229615511755,1,1,1,1
10000,18,0,2,3064,2087,0.019945036390476102,0.05985736643976575,0.1248896907098102,0.05531008015523718,0.11516744659500293,0.17541139725863375,0.11516744659500293,0.009722244114807266,1,1,1,1
10000,18,0,3,3064,1945,0.029913659851819575,0.055390235389664866,0.12170021410013873,0.05648596070421263,0.1118761960938775,0.25997566844879794,0.1118761960938775,0.009824018006261231,1,1,1,1
10000,18,0,4,3064,333,0.03987761167674496,0.051255890355107026,0.16985333200513572,0.10943149132695686,0.16068738168206387,0.4112086971702287,0.16068738168206387,0.009165950323071853,1,1,1,1
10000,18,1,2,2571,2087,0.009973297288075951,0.028131398889646164,0.09585935299706858,0.05743866517999005,0.08557006406963621,0.08557006406963621,0.08557006406963621,0.01028928892743236,1,1,1,1
10000,18,1,3,2571,1945,0.019945036390476102,0.02508661469285156,0.0940922232407034,0.05857801416340935,0.08366462885626091,0.17013433525980043,0.08366462885626091,0.01042759438444249,1,1,1,1
10000,18,1,4,2571,333,0.029913659851819575,0.039806434205500715,0.16109950569290737,0.1109246281685864,0.15073106237408712,0.3213673639812312,0.15073106237408712,0.010368443318820253,1,1,1,1
10000,18,2,3,2087,1945,0.009973297288075951,0.02311629218949962,0.09565016293957915,0.061447979000664586,0.08456427119016421,0.08456427119016421,0.08456427119016421,0.011085891749414933,1,1,1,1
10000,18,2,4,2087,333,0.019945036390476102,0.04901067814340454,0.17383201183303887,0.11292756475034568,0.16193824289375022,0.23579729991159498,0.16193824289375022,0.011893768939288646,1,1,1,1
10000,18,3,4,1945,333,0.009973297288075951,0.037566100805175355,0.16366508893523912,0.1136669279162554,0.15123302872143077,0.15123302872143077,0.15123302872143077,0.012432060213808355,1,1,1,1
10000,19,0,1,2996,2395,0.009973297288075951,0.019386879095579068,0.08238130611215946,0.05343412588163285,0.07282100497721192,0.07282100497721192,0.07282100497721192,0.009560301134947546,1,1,1,1
10000,19,0,2,2996,2237,0.019945036390476102,0.021550116292741395,0.08569903082577163,0.05446646199333257,0.07601657828607397,0.14789129426530304,0.07601657828607397,0.009682452539697656,1,1,1,1
10000,19,0,3,2996,2053,0.029913659851819575,0.044677364916495266,0.11033531903813718,0.055835261891345814,0.10051262680784108,0.24526100228154862,0.10051262680784108,0.009822692230296096,1,1,1,1
10000,19,0,4,2996,319,0.03987761167674496,0.059225257501119566,0.18009072220976574,0.11163922783326138,0.17086448533438095,0.39944628133860943,0.17086448533438095,0.009226236875384791,1,1,1,1
10000,19,1,2,2395,2237,0.009973297288075951,0.01774222298541417,0.08541349141657112,0.05732806630267696,0.07507028928809112,0.07507028928809112,0.07507028928809112,0.01034320212848,1,1,1,1
10000,19,1,3,2395,2053,0.019945036390476102,0.03851566067072276,0.10769596869049139,0.05863795214827675,0.09715361281899951,0.1724399973043367,0.09715361281899951,0.010542355871491882,1,1,1,1
10000,19,1,4,2395,319,0.029913659851819575,0.058375272413138724,0.18276309101991162,0.11359149702742093,0.17196676944055966,0.3266252763613975,0.17196676944055966,0.010796321579351953,1,1,1,1
10000,19,2,3,2237,2053,0.009973297288075951,0.03778066312020678,0.10811545865642525,0.0595890448960388,0.09736970801624559,0.09736970801624559,0.09736970801624559,0.010745750640179658,1,1,1,1
10000,19,2,4,2237,319,0.019945036390476102,0.052159253814796136,0.1777015599380189,0.11424296895400284,0.16640222276879896,0.25155498707330637,0.16640222276879896,0.011299337169219936,1,1,1,1
10000,19,3,4,2053,319,0.009973297288075951,0.03908188490884967,0.16613323062068408,0.11510339414821114,0.1541852790570608,0.1541852790570608,0.1541852790570608,0.011947951563623271,1,1,1,1
10000,20,0,1,3047,2424,0.009973297288075951,0.017216116918551072,0.07976109099200221,0.05305611960445786,0.07027223652300893,0.07027223652300893,0.07027223652300893,0.00948885446899328,1,1,1,1
10000,20,0,2,3047,2191,0.019945036390476102,0.029146295740683337,0.09340467497081753,0.05459445316338146,0.0837407489040648,0.15548777931466887,0.0837407489040648,0.009663926066752732,1,1,1,1
10000,20,0,3,3047,2040,0.029913659851819575,0.03640401680856126,0.10192633857333017,0.05574712149592792,0.09215113830448918,0.24485403834031533,0.09215113830448918,0.009775200268840989,1,1,1,1
10000,20,0,4,3047,298,0.03987761167674496,0.05052059127362596,0.17429242553376545,0.1148092295509941,0.16532982082462006,0.40447852476987134,0.16532982082462006,0.008962604709145394,1,1,1,1
10000,20,1,2,2424,2191,0.009973297288075951,0.027743069834139933,0.09557416537925353,0.05747247295752001,0.08521554279165994,0.08521554279165994,0.08521554279165994,0.010358622587593597,1,1,1,1
10000,20,1,3,2424,2040,0.019945036390476102,0.03210056299747621,0.10119560107722453,0.058575537602302774,0.09067610059977899,0.1745818018173064,0.09067610059977899,0.010519500477445543,1,1,1,1
10000,20,1,4,2424,298,0.029913659851819575,0.04331960041641747,0.17066415099153637,0.11677034907217168,0.16008994948858915,0.3342062882468624,0.16008994948858915,0.010574201502947217,1,1,1,1
10000,20,2,3,2191,2040,0.009973297288075951,0.02937977107776013,0.1001882143141915,0.05998648794788633,0.08936625902564646,0.08936625902564646,0.08936625902564646,0.010821955288545043,1,1,1,1
10000,20,2,4,2191,298,0.019945036390476102,0.03624038546953828,0.16529834120134024,0.11772936129285426,0.15396974676239256,0.24899074545520244,0.15396974676239256,0.011328594438947681,1,1,1,1
10000,20,3,4,2040,298,0.009973297288075951,0.04117976049480193,0.1715016587612386,0.11844472593475405,0.15962448642955598,0.15962448642955598,0.15962448642955598,0.011877172331682617,1,1,1,1
10000,21,0,1,3026,2439,0.009973297288075951,0.029536012478432794,0.09208131062915854,0.053047807655098936,0.08258382013353173,0.08258382013353173,0.08258382013353173,0.009497490495626815,1,1,1,1
10000,21,0,2,3026,2265,0.019945036390476102,0.03696747394545288,0.10075525062634867,0.054157686063260664,0.09112516000871354,0.16651298377519735,0.09112516000871354,0.009630090617635131,1,1,1,1
10000,21,0,3,3026,1991,0.029913659851819575,0.04414428709762336,0.11020949024961202,0.056230523787761895,0.10037481088538525,0.24841607562013368,0.10037481088538525,0.009834679364226773,1,1,1,1
10000,21,0,4,3026,279,0.03987761167674496,0.11170927232799605,0.2387408169587271,0.11817591884311539,0.22988519117111145,0.4553073778160278,0.22988519117111145,0.008855625787615645,1,1,1,1
10000,21,1,2,2439,2265,0.009973297288075951,0.027035833272240017,0.09419237469650166,0.056893330369425614,0.08392916364166564,0.08392916364166564,0.08392916364166564,0.010263211054836019,1,1,1,1
10000,21,1,3,2439,1991,0.019945036390476102,0.031081029042334563,0.10051499693768906,0.058881703214493056,0.08996273225682762,0.16583225548660196,0.08996273225682762,0.010552264680861442,1,1,1,1
10000,21,1,4,2439,279,0.029913659851819575,0.09489611025142508,0.22529641962552197,0.12001146483899046,0.21490757509041553,0.3727235576824961,0.21490757509041553,0.01038884453510644,1,1,1,1
10000,21,2,3,2265,1991,0.009973297288075951,0.02200897415854791,0.09268542058407245,0.05989411768638841,0.08190309184493633,0.08190309184493633,0.08190309184493633,0.010782328739136121,1,1,1,1
10000,21,2,4,2265,279,0.019945036390476102,0.08125519238529277,0.2128979802895597,0.12069957664620308,0.20195476903149584,0.28879439404083046,0.20195476903149584,0.010943211258063856,1,1,1,1
10000,21,3,4,1991,279,0.009973297288075951,0.08491437274185448,0.2188345871172143,0.12197692945403964,0.20689130219589413,0.20689130219589413,0.20689130219589413,0.011943284921320158,1,1,1,1
10000,22,0,1,3051,2538,0.009973297288075951,0.017775825156732705,0.0795504777804821,0.05237573385970953,0.07015155901644224,0.07015155901644224,0.07015155901644224,0.009398918764039865,1,1,1,1
10000,22,0,2,3051,2136,0.019945036390476102,0.03388325433915562,0.09856712954799544,0.054983436675155005,0.08886669101431063,0.1577481567186933,0.08886669101431063,0.00970043853368481,1,1,1,1
10000,22,0,3,3051,1978,0.029913659851819575,0.041031649687035876,0.10709505213567427,0.0562479133572107,0.09727956304424658,0.24748841461855264,0.09727956304424658,0.009815489091427695,1,1,1,1
10000,22,0,4,3051,297,0.03987761167674496,0.0668931199904651,0.19080421583901652,0.11496500943899388,0.18185812942945898,0.41770350635819403,0.18185812942945898,0.008946086409557547,1,1,1,1
10000,22,1,2,2538,2136,0.009973297288075951,0.030352130758537654,0.09787707116976986,0.05724446694371339,0.08759659770225105,0.08759659770225105,0.08759659770225105,0.010280473467518814,1,1,1,1
10000,22,1,3,2538,1978,0.019945036390476102,0.03932779885278648,0.10823226650381726,0.058466744912856757,0.09779454376564323,0.17733685560211038,0.09779454376564323,0.010437722738174032,1,1,1,1
10000,22,1,4,2538,297,0.029913659851819575,0.06390142560355327,0.19065358665449708,0.11651951089879783,0.1804209365023511,0.34755194734175177,0.1804209365023511,0.010232650152145972,1,1,1,1
10000,22,2,3,2136,1978,0.009973297288075951,0.02890077367900845,0.10071446391512964,0.0608394842208509,0.08974025789985934,0.08974025789985934,0.08974025789985934,0.0109742060152703,1,1,1,1
10000,22,2,4,2136,297,0.019945036390476102,0.047691332803692366,0.1773527164397266,0.11814533234861024,0.1658366651523026,0.25995534963950073,0.1658366651523026,0.011516051287424,1,1,1,1
10000,22,3,4,1978,297,0.009973297288075951,0.0512863723177171,0.1823272831935499,0.11892871942192429,0.1702150917396414,0.1702150917396414,0.1702150917396414,0.012112191453908516,1,1,1,1
10000,23,0,1,3032,2433,0.009973297288075951,0.015203631465762646,0.077760251629401,0.05306027212350335,0.068263903589266,0.068263903589266,0.068263903589266,0.009496348040135008,1,1,1,1
10000,23,0,2,3032,2219,0.019945036390476102,0.024893252207785654,0.08900439903017235,0.05445249053874415,0.07934574274652981,0.15663089998400187,0.07934574274652981,0.009658656283642542,1,1,1,1
10000,23,0,3,3032,2039,0.029913659851819575,0.03803098808071115,0.10363499283133923,0.055811292802664614,0.09384228088337576,0.24761677780735852,0.09384228088337576,0.009792711947963467,1,1,1,1
10000,23,0,4,3032,277,0.03987761167674496,0.1108107979387139,0.23816420016754686,0.1185286260958795,0.2293394240345934,0.4585551549110697,0.2293394240345934,0.00882477613295346,1,1,1,1
10000,23,1,2,2433,2219,0.009973297288075951,0.031135652244459744,0.0986854667977948,0.05723134415027611,0.08836699639473586,0.08836699639473586,0.08836699639473586,0.010318470403058944,1,1,1,1
10000,23,1,3,2433,2039,0.019945036390476102,0.04506472330452188,0.11410739578609833,0.058533546050695745,0.10359826935521763,0.17935287421809248,0.10359826935521763,0.0105091264308807,1,1,1,1
10000,23,1,4,2433,277,0.029913659851819575,0.11669270752187505,0.24748477748165637,0.12040086114884936,0.2370935686707244,0.39029125132180364,0.2370935686707244,0.010391208810931973,1,1,1,1
10000,23,2,3,2219,2039,0.009973297288075951,0.031174874976268363,0.10177207411659317,0.059811002847088277,0.09098587782335664,0.09098587782335664,0.09098587782335664,0.01078619629323653,1,1,1,1
10000,23,2,4,2219,277,0.019945036390476102,0.09752335832805947,0.22986995494658913,0.12126225872115277,0.21878561704921223,0.30192425492706776,0.21878561704921223,0.011084337897376895,1,1,1,1
10000,23,3,4,2039,277,0.009973297288075951,0.08883982556749875,0.2226792801142698,0.12209855153621238,0.21093837710371113,0.21093837710371113,0.21093837710371113,0.011740903010558662,1,1,1,1
10000,24,0,1,2939,2535,0.009973297288075951,0.017287743620614582,0.07963772137225257,0.052845712823670656,0.07013345644428523,0.07013345644428523,0.07013345644428523,0.00950426492796734,1,1,1,1
10000,24,0,2,2939,2205,0.019945036390476102,0.029733994085328286,0.09441868797708802,0.05491716608494629,0.08465116017027458,0.15091366342479945,0.08465116017027458,0.009767527806813447,1,1,1,1
10000,24,0,3,2939,2015,0.029913659851819575,0.0556236528182219,0.12190571357865734,0.0563653944308184,0.1119890472490403,0.2525403314859034,0.1119890472490403,0.009916666329617047,1,1,1,1
10000,24,0,4,2939,306,0.03987761167674496,0.09757776310024968,0.22064582045272413,0.11380131806432195,0.21137908116457163,0.42604770142251913,0.21137908116457163,0.009266739288152498,1,1,1,1
10000,24,1,2,2535,2205,0.009973297288075951,0.02400676246830097,0.09099541928193337,0.05677344451221324,0.08078020698051422,0.08078020698051422,0.08078020698051422,0.010215212301419155,1,1,1,1
10000,24,1,3,2535,2015,0.019945036390476102,0.05283451040274861,0.12142053408505671,0.058181286361603086,0.11101579676435169,0.18240687504161812,0.11101579676435169,0.010404737320705015,1,1,1,1
10000,24,1,4,2535,306,0.029913659851819575,0.09640329504582901,0.22177531532017614,0.11506890831875832,0.21147220336458733,0.3559142449782339,0.21147220336458733,0.010303111955588806,1,1,1,1
10000,24,2,3,2205,2015,0.009973297288075951,0.04153992448923327,0.11246066431166313,0.06008674357187064,0.1016266680611039,0.1016266680611039,0.1016266680611039,0.010833996250559225,1,1,1,1
10000,24,2,4,2205,306,0.019945036390476102,0.07745764972655733,0.2051643861410262,0.11637593730008317,0.1938335870266405,0.2751340379977197,0.1938335870266405,0.011330799114385698,1,1,1,1
10000,24,3,4,2015,306,0.009973297288075951,0.05622374673608066,0.18552785001922523,0.11728362320053512,0.17350736993661578,0.17350736993661578,0.17350736993661578,0.012020480082609447,1,1,1,1
10000,25,0,1,3047,2504,0.009973297288075951,0.02287446092159995,0.0848870516458837,0.05258427658402931,0.07545873750562926,0.07545873750562926,0.07545873750562926,0.00942831414025444,1,1,1,1
10000,25,0,2,3047,2236,0.019945036390476102,0.01547094916669256,0.07937765034693223,0.05427635021153785,0.0697472993782304,0.16263205467175018,0.0697472993782304,0.009630350968701823,1,1,1,1
10000,25,0,3,3047,1936,0.029913659851819575,0.037930378613837745,0.104407953645772,0.05662746439820139,0.09455784301203914,0.2573611162585603,0.09455784301203914,0.009850110633732867,1,1,1,1
10000,25,0,4,3047,277,0.03987761167674496,0.07220216606498187,0.19948272095670566,0.11848944587909699,0.19069161194407885,0.4289211936172809,0.19069161194407885,0.008791109012626808,1,1,1,1
10000,25,1,2,2504,2236,0.009973297288075951,0.030445741196911402,0.09739277534296309,0.05672757596920953,0.08717331716612092,0.08717331716612092,0.08717331716612092,0.010219458176842167,1,1,1,1
10000,25,1,3,2504,1936,0.019945036390476102,0.025473292319066365,0.09499120031681263,0.05899386322968979,0.08446715554875615,0.18190237875293105,0.08446715554875615,0.010524044768056476,1,1,1,1
10000,25,1,4,2504,277,0.029913659851819575,0.05778191716358516,0.18810280502112098,0.1201416408699263,0.17792355803351145,0.3534624561116517,0.17792355803351145,0.010179246987609525,1,1,1,1
10000,25,2,3,2236,1936,0.009973297288075951,0.03420456393500787,0.10561658238871008,0.06052449765180226,0.09472906158681013,0.09472906158681013,0.09472906158681013,0.010887520801899947,1,1,1,1
10000,25,2,4,2236,277,0.019945036390476102,0.06731657226997667,0.19953157058346843,0.12118896668963562,0.1885055389596123,0.26628913894553075,0.1885055389596123,0.011026031623856125,1,1,1,1
10000,25,3,4,1936,277,0.009973297288075951,0.04892666408091406,0.1837125362461004,0.12263341327780657,0.17156007735872064,0.17156007735872064,0.17156007735872064,0.012152458887379758,1,1,1,1
10000,26,0,1,3035,2452,0.009973297288075951,0.044804899876643045,0.10721881306889688,0.05293488898273135,0.0977397888593744,0.0977397888593744,0.0977397888593744,0.009479024209522485,1,1,1,1
10000,26,0,2,3035,2240,0.019945036390476102,0.04744719345728404,0.11138138292746416,0.05429445691959483,0.10174165037687888,0.17782889559760667,0.10174165037687888,0.009639732550585284,1,1,1,1
10000,26,0,3,3035,1969,0.029913659851819575,0.0470502006805652,0.1132747163871223,0.05638418030271431,0.1034343809832795,0.2575216154525482,0.1034343809832795,0.009840335403842798,1,1,1,1
10000,26,0,4,3035,304,0.03987761167674496,0.06294004161969996,0.1858350226015162,0.11386083353756478,0.17680087515726473,0.4284191970349143,0.17680087515726473,0.009034147444251461,1,1,1,1
10000,26,1,2,2452,2240,0.009973297288075951,0.023104317175483557,0.09036369272748779,0.05698478956274871,0.08008910673823227,0.08008910673823227,0.08008910673823227,0.010274585989255514,1,1,1,1
10000,26,1,3,2452,1969,0.019945036390476102,0.016378872524123927,0.08592857431250514,0.05899125648659441,0.07537012901071834,0.1597818265931738,0.07537012901071834,0.010558445301786804,1,1,1,1
10000,26,1,4,2452,304,0.029913659851819575,0.0534472396325234,0.17966740669616377,0.11568937281782589,0.16913661245034928,0.3306794081755399,0.16913661245034928,0.01053079424581449,1,1,1,1
10000,26,2,3,2240,1969,0.009973297288075951,0.019465101937168994,0.09053508000347647,0.060227617917772536,0.07969271985494153,0.07969271985494153,0.07969271985494153,0.010842360148534944,1,1,1,1
10000,26,2,4,2240,304,0.019945036390476102,0.06245300751879701,0.19019345086036366,0.11654061003574558,0.17899361755454257,0.25059030143730765,0.17899361755454257,0.011199833305821083,1,1,1,1
10000,26,3,4,1969,304,0.009973297288075951,0.05305591938199994,0.18308668895994357,0.11784166220036618,0.17089758158236612,0.17089758158236612,0.17089758158236612,0.012189107377577446,1,1,1,1
10000,27,0,1,3060,2514,0.009973297288075951,0.01605674887297799,0.0779418838840302,0.052476355542128005,0.06853310441510599,0.06853310441510599,0.06853310441510599,0.009408779468924211,1,1,1,1
10000,27,0,2,3060,2188,0.019945036390476102,0.04070628860928893,0.10492579745522246,0.05456700597845535,0.09527329458774428,0.16438482591653905,0.09527329458774428,0.00965250286747818,1,1,1,1
10000,27,0,3,3060,1923,0.029913659851819575,0.04744221141394678,0.11398191132861522,0.056695542848867124,0.10413775426281391,0.2457887639302683,0.10413775426281391,0.009844157065801315,1,1,1,1
10000,27,0,4,3060,315,0.03987761167674496,0.051680672268907574,0.17281030298950467,0.11207245175703068,0.16375312402593825,0.4550927275510266,0.16375312402593825,0.00905717896356642,1,1,1,1
10000,27,1,2,2514,2188,0.009973297288075951,0.038850444821613206,0.1061082321172194,0.05700127667981985,0.09585172150143306,0.09585172150143306,0.09585172150143306,0.010256510615786335,1,1,1,1
10000,27,1,3,2514,1923,0.019945036390476102,0.04746213714897041,0.11704011551331152,0.059054040010667413,0.10651617715963782,0.1772556595151623,0.10651617715963782,0.010523938353673698,1,1,1,1
10000,27,1,4,2514,315,0.029913659851819575,0.06393908398681669,0.18810699315708646,0.11374680766826398,0.17768589165508067,0.3865596231359206,0.17768589165508067,0.010421101502005786,1,1,1,1
10000,27,2,3,2188,1923,0.009973297288075951,0.020462390707694122,0.09237474290691652,0.060941547306035126,0.08140393801372925,0.08140393801372925,0.08140393801372925,0.010970804893187275,1,1,1,1
10000,27,2,4,2188,315,0.019945036390476102,0.0815675691361249,0.20806985214127596,0.11505984504533456,0.19662741418145946,0.29070790163448756,0.19662741418145946,0.011442437959816504,1,1,1,1
10000,27,3,4,1923,315,0.009973297288075951,0.09291533566104554,0.22173780973493154,0.11638862795971279,0.20930396362075832,0.20930396362075832,0.20930396362075832,0.012433846114173225,1,1,1,1
10000,28,0,1,3035,2558,0.009973297288075951,0.029189428005044094,0.09091510138175651,0.05232738839008499,0.08151681639512909,0.08151681639512909,0.08151681639512909,0.009398284986627425,1,1,1,1
10000,28,0,2,3035,2109,0.019945036390476102,0.02953514513386185,0.09452130266463321,0.05524845022145854,0.08478359535532039,0.15708403834597076,0.08478359535532039,0.009737707309312824,1,1,1,1
10000,28,0,3,3035,2001,0.029913659851819575,0.049703813661538254,0.11563385273536259,0.05611292016674346,0.10581673382828172,0.24429570219285665,0.10581673382828172,0.009817118907080868,1,1,1,1
10000,28,0,4,3035,297,0.03987761167674496,0.0912130641949423,0.21520172988803007,0.11500702807732778,0.20622009227227006,0.42113065460065713,0.20622009227227006,0.008981637615760013,1,1,1,1
10000,28,1,2,2558,2109,0.009973297288075951,0.018227478126247698,0.08585058192330178,0.05733974382459398,0.07556722195084167,0.07556722195084167,0.07556722195084167,0.010283359972460104,1,1,1,1
10000,28,1,3,2558,2001,0.019945036390476102,0.03034292079917822,0.09890990613928526,0.058177421567607565,0.08852034236678578,0.16277888579772756,0.08852034236678578,0.010389563772499472,1,1,1,1
10000,28,1,4,2558,297,0.029913659851819575,0.07744765876118498,0.20407327072055548,0.11644958042945551,0.1938972391906405,0.33961383820552804,0.1938972391906405,0.010176031529914975,1,1,1,1
10000,28,2,3,2109,2001,0.009973297288075951,0.026365906662600413,0.09819337615676638,0.060845757184285476,0.08721166384688589,0.08721166384688589,0.08721166384688589,0.010981712309880487,1,1,1,1
10000,28,2,4,2109,297,0.019945036390476102,0.06833148938412092,0.19821758549755034,0.11827238596061843,0.18660387534473935,0.2640466162546864,0.18660387534473935,0.011613710152810985,1,1,1,1
10000,28,3,4,2001,297,0.009973297288075951,0.058026542284413285,0.18885651994089567,0.11880841012338722,0.1768349524078005,0.1768349524078005,0.1768349524078005,0.012021567533095162,1,1,1,1
10000,29,0,1,3003,2478,0.009973297288075951,0.02496091479142326,0.08735892954906055,0.0529087423774234,0.07786965716884667,0.07786965716884667,0.07786965716884667,0.009489272380213881,1,1,1,1
10000,29,0,2,3003,2149,0.019945036390476102,0.023594212519293944,0.08840597159843386,0.05506941454976815,0.0786636270690621,0.14996449230848183,0.0786636270690621,0.009742344529371755,1,1,1,1
10000,29,0,3,3003,2093,0.029913659851819575,0.044622044622044665,0.10990040755685479,0.055493613281975926,0.10011565790402059,0.2390075481393254,0.10011565790402059,0.009784749652834199,1,1,1,1
