scenario,n_cal,repetition,method,class_id,test_count,coverage,threshold,threshold_is_infinite,rank,own_calibration_count,pooled_calibration_count,selected_radius,certified_epsilon,planned_pooled_support,selection_objective,structural_count,dkw_radius
moderate_smoothness,800,93,adaptive_approximate,0,30008,0.8967608637696615,0.7537294531473463,0,207,229,229,0,0.0,240.576,0.0041394840547074215,15036,0.01327357255364681
moderate_smoothness,800,93,adaptive_approximate,1,25054,0.9252015646204199,0.8220572369227721,0,181,200,200,0,0.0,200.88,0.0049534376857539135,12555,0.014525986226352736
moderate_smoothness,800,93,adaptive_approximate,2,22110,0.9142921754862053,0.8435216271163035,0,179,197,197,0,0.0,175.024,0.005681043494068991,10939,0.015561991557901457
moderate_smoothness,800,93,adaptive_approximate,3,19891,0.8919611884772007,0.8562395385823627,0,140,154,154,0,0.0,160.32,0.0061988594098685845,10020,0.016259984444615055
moderate_smoothness,800,93,adaptive_approximate,4,2937,0.825672454885938,0.8251036823788338,0,19,20,20,0,0.0,23.200000000000003,0.04132231404958677,1450,0.04274349059757333
moderate_smoothness,800,93,adaptive_certified_v0_3,0,30008,0.8967608637696615,0.7537294531473463,0,207,229,229,0,0.0,240.576,0.0041394840547074215,15036,0.01327357255364681
moderate_smoothness,800,93,adaptive_certified_v0_3,1,25054,0.9252015646204199,0.8220572369227721,0,181,200,200,0,0.0,200.88,0.0049534376857539135,12555,0.014525986226352736
moderate_smoothness,800,93,adaptive_certified_v0_3,2,22110,0.9142921754862053,0.8435216271163035,0,179,197,197,0,0.0,175.024,0.005681043494068991,10939,0.015561991557901457
moderate_smoothness,800,93,adaptive_certified_v0_3,3,19891,0.8919611884772007,0.8562395385823627,0,140,154,154,0,0.0,160.32,0.0061988594098685845,10020,0.016259984444615055
moderate_smoothness,800,93,adaptive_certified_v0_3,4,2937,0.825672454885938,0.8251036823788338,0,19,20,20,0,0.0,23.200000000000003,0.04132231404958677,1450,0.04274349059757333
moderate_smoothness,800,94,independent_mondrian,0,30043,0.8786406151183304,0.7346168097767541,0,218,241,241,0,0.0,239.504,0.004157935003160031,14969,0.01330324509158822
moderate_smoothness,800,94,independent_mondrian,1,24956,0.9047523641609232,0.7952191544852367,0,189,209,209,0,0.0,197.648,0.005034030043091297,12353,0.01464427129354466
moderate_smoothness,800,94,independent_mondrian,2,22087,0.9105808846832979,0.8418372462721422,0,169,186,186,0,0.0,180.096,0.0055219331183460705,11256,0.015341292287388557
moderate_smoothness,800,94,independent_mondrian,3,19984,0.8589371497197759,0.8210738800665826,0,135,149,149,0,0.0,157.792,0.006297546475892992,9862,0.016389718235787682
moderate_smoothness,800,94,independent_mondrian,4,2930,0.9938566552901024,1.1445031449250451,0,15,15,15,0,0.0,24.959999999999997,0.038520801232665644,1560,0.041208963140612634
moderate_smoothness,800,94,fixed_ordinal_pooling_h1,0,30043,0.9145558033485338,0.7732991952874081,0,406,241,450,0,0.0,239.504,0.004157935003160031,14969,0.01330324509158822
moderate_smoothness,800,94,fixed_ordinal_pooling_h1,1,24956,0.9083587113319442,0.7996822904370504,0,574,209,636,0,0.0,197.648,0.005034030043091297,12353,0.01464427129354466
moderate_smoothness,800,94,fixed_ordinal_pooling_h1,2,22087,0.8892108480101417,0.8172776798408591,0,491,186,544,0,0.0,180.096,0.0055219331183460705,11256,0.015341292287388557
moderate_smoothness,800,94,fixed_ordinal_pooling_h1,3,19984,0.8759507606084868,0.8365147731878348,0,316,149,350,0,0.0,157.792,0.006297546475892992,9862,0.016389718235787682
moderate_smoothness,800,94,fixed_ordinal_pooling_h1,4,2930,0.8610921501706484,0.8558105643180705,0,149,15,164,0,0.0,24.959999999999997,0.038520801232665644,1560,0.041208963140612634
moderate_smoothness,800,94,adaptive_approximate,0,30043,0.8786406151183304,0.7346168097767541,0,218,241,241,0,0.0,239.504,0.004157935003160031,14969,0.01330324509158822
moderate_smoothness,800,94,adaptive_approximate,1,24956,0.9047523641609232,0.7952191544852367,0,189,209,209,0,0.0,197.648,0.005034030043091297,12353,0.01464427129354466
moderate_smoothness,800,94,adaptive_approximate,2,22087,0.9105808846832979,0.8418372462721422,0,169,186,186,0,0.0,180.096,0.0055219331183460705,11256,0.015341292287388557
moderate_smoothness,800,94,adaptive_approximate,3,19984,0.8589371497197759,0.8210738800665826,0,135,149,149,0,0.0,157.792,0.006297546475892992,9862,0.016389718235787682
moderate_smoothness,800,94,adaptive_approximate,4,2930,0.9938566552901024,1.1445031449250451,0,15,15,15,0,0.0,24.959999999999997,0.038520801232665644,1560,0.041208963140612634
moderate_smoothness,800,94,adaptive_certified_v0_3,0,30043,0.8786406151183304,0.7346168097767541,0,218,241,241,0,0.0,239.504,0.004157935003160031,14969,0.01330324509158822
moderate_smoothness,800,94,adaptive_certified_v0_3,1,24956,0.9047523641609232,0.7952191544852367,0,189,209,209,0,0.0,197.648,0.005034030043091297,12353,0.01464427129354466
moderate_smoothness,800,94,adaptive_certified_v0_3,2,22087,0.9105808846832979,0.8418372462721422,0,169,186,186,0,0.0,180.096,0.0055219331183460705,11256,0.015341292287388557
moderate_smoothness,800,94,adaptive_certified_v0_3,3,19984,0.8589371497197759,0.8210738800665826,0,135,149,149,0,0.0,157.792,0.006297546475892992,9862,0.016389718235787682
moderate_smoothness,800,94,adaptive_certified_v0_3,4,2930,0.9938566552901024,1.1445031449250451,0,15,15,15,0,0.0,24.959999999999997,0.038520801232665644,1560,0.041208963140612634
moderate_smoothness,800,95,independent_mondrian,0,30137,0.9107741314663039,0.771668202141137,0,199,220,220,0,0.0,238.928,0.0041679170417792,14933,0.013319270958170466
moderate_smoothness,800,95,independent_mondrian,1,24917,0.8772324116065336,0.7665709276465275,0,189,208,208,0,0.0,199.61599999999999,0.004984647286358018,12476,0.014571904069382266
moderate_smoothness,800,95,independent_mondrian,2,21967,0.9432785541949288,0.8854044753099821,0,170,187,187,0,0.0,175.264,0.005673308219488948,10954,0.015551332901671966
moderate_smoothness,800,95,independent_mondrian,3,19941,0.9028132992327366,0.8642078867022581,0,148,163,163,0,0.0,162.032,0.006133765150399921,10127,0.01617385635017522
moderate_smoothness,800,95,independent_mondrian,4,3038,0.8475971033574721,0.8382437448341729,0,21,22,22,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,95,fixed_ordinal_pooling_h1,0,30137,0.9065268606696087,0.7665709276465275,0,387,220,428,0,0.0,238.928,0.0041679170417792,14933,0.013319270958170466
moderate_smoothness,800,95,fixed_ordinal_pooling_h1,1,24917,0.906489545290364,0.7979984163498162,0,555,208,615,0,0.0,199.61599999999999,0.004984647286358018,12476,0.014571904069382266
moderate_smoothness,800,95,fixed_ordinal_pooling_h1,2,21967,0.9023990531251422,0.8263515180648147,0,504,187,558,0,0.0,175.264,0.005673308219488948,10954,0.015551332901671966
moderate_smoothness,800,95,fixed_ordinal_pooling_h1,3,19941,0.9052204001805326,0.8679217900594307,0,336,163,372,0,0.0,162.032,0.006133765150399921,10127,0.01617385635017522
moderate_smoothness,800,95,fixed_ordinal_pooling_h1,4,3038,0.8617511520737328,0.8498952616313042,0,168,22,185,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,95,adaptive_approximate,0,30137,0.9107741314663039,0.771668202141137,0,199,220,220,0,0.0,238.928,0.0041679170417792,14933,0.013319270958170466
moderate_smoothness,800,95,adaptive_approximate,1,24917,0.8772324116065336,0.7665709276465275,0,189,208,208,0,0.0,199.61599999999999,0.004984647286358018,12476,0.014571904069382266
moderate_smoothness,800,95,adaptive_approximate,2,21967,0.9432785541949288,0.8854044753099821,0,170,187,187,0,0.0,175.264,0.005673308219488948,10954,0.015551332901671966
moderate_smoothness,800,95,adaptive_approximate,3,19941,0.9028132992327366,0.8642078867022581,0,148,163,163,0,0.0,162.032,0.006133765150399921,10127,0.01617385635017522
moderate_smoothness,800,95,adaptive_approximate,4,3038,0.8475971033574721,0.8382437448341729,0,21,22,22,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,95,adaptive_certified_v0_3,0,30137,0.9107741314663039,0.771668202141137,0,199,220,220,0,0.0,238.928,0.0041679170417792,14933,0.013319270958170466
moderate_smoothness,800,95,adaptive_certified_v0_3,1,24917,0.8772324116065336,0.7665709276465275,0,189,208,208,0,0.0,199.61599999999999,0.004984647286358018,12476,0.014571904069382266
moderate_smoothness,800,95,adaptive_certified_v0_3,2,21967,0.9432785541949288,0.8854044753099821,0,170,187,187,0,0.0,175.264,0.005673308219488948,10954,0.015551332901671966
moderate_smoothness,800,95,adaptive_certified_v0_3,3,19941,0.9028132992327366,0.8642078867022581,0,148,163,163,0,0.0,162.032,0.006133765150399921,10127,0.01617385635017522
moderate_smoothness,800,95,adaptive_certified_v0_3,4,3038,0.8475971033574721,0.8382437448341729,0,21,22,22,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,96,independent_mondrian,0,29936,0.8891635489043292,0.7438851631266975,0,221,244,244,0,0.0,240.03199999999998,0.004148826711805902,15002,0.013288605417690561
moderate_smoothness,800,96,independent_mondrian,1,24906,0.9309403356620894,0.8329775258360328,0,192,212,212,0,0.0,203.856,0.004881477720935682,12741,0.014419567311686057
moderate_smoothness,800,96,independent_mondrian,2,22093,0.9127325397184629,0.840782502775909,0,140,154,154,0,0.0,174.288,0.005704897083656611,10893,0.015594815273202431
moderate_smoothness,800,96,independent_mondrian,3,19957,0.8456180788695695,0.8097046738043064,0,150,165,165,0,0.0,158.576,0.006266606507244197,9911,0.016349152637858272
moderate_smoothness,800,96,independent_mondrian,4,3108,0.8838481338481339,0.8836296570589242,0,24,25,25,0,0.0,23.247999999999998,0.04124051468162323,1453,0.042699341688635206
moderate_smoothness,800,96,fixed_ordinal_pooling_h1,0,29936,0.9285809727418493,0.7907910575254329,0,412,244,456,0,0.0,240.03199999999998,0.004148826711805902,15002,0.013288605417690561
moderate_smoothness,800,96,fixed_ordinal_pooling_h1,1,24906,0.9128322492572071,0.8060012376339891,0,550,212,610,0,0.0,203.856,0.004881477720935682,12741,0.014419567311686057
moderate_smoothness,800,96,fixed_ordinal_pooling_h1,2,22093,0.8970262073960078,0.8216106424854008,0,479,154,531,0,0.0,174.288,0.005704897083656611,10893,0.015594815273202431
moderate_smoothness,800,96,fixed_ordinal_pooling_h1,3,19957,0.8535351004660019,0.8165213224561444,0,311,165,344,0,0.0,158.576,0.006266606507244197,9911,0.016349152637858272
moderate_smoothness,800,96,fixed_ordinal_pooling_h1,4,3108,0.7940797940797941,0.8066171998752444,0,172,25,190,0,0.0,23.247999999999998,0.04124051468162323,1453,0.042699341688635206
moderate_smoothness,800,96,adaptive_approximate,0,29936,0.8891635489043292,0.7438851631266975,0,221,244,244,0,0.0,240.03199999999998,0.004148826711805902,15002,0.013288605417690561
moderate_smoothness,800,96,adaptive_approximate,1,24906,0.9309403356620894,0.8329775258360328,0,192,212,212,0,0.0,203.856,0.004881477720935682,12741,0.014419567311686057
moderate_smoothness,800,96,adaptive_approximate,2,22093,0.9127325397184629,0.840782502775909,0,140,154,154,0,0.0,174.288,0.005704897083656611,10893,0.015594815273202431
moderate_smoothness,800,96,adaptive_approximate,3,19957,0.8456180788695695,0.8097046738043064,0,150,165,165,0,0.0,158.576,0.006266606507244197,9911,0.016349152637858272
moderate_smoothness,800,96,adaptive_approximate,4,3108,0.8838481338481339,0.8836296570589242,0,24,25,25,0,0.0,23.247999999999998,0.04124051468162323,1453,0.042699341688635206
moderate_smoothness,800,96,adaptive_certified_v0_3,0,29936,0.8891635489043292,0.7438851631266975,0,221,244,244,0,0.0,240.03199999999998,0.004148826711805902,15002,0.013288605417690561
moderate_smoothness,800,96,adaptive_certified_v0_3,1,24906,0.9309403356620894,0.8329775258360328,0,192,212,212,0,0.0,203.856,0.004881477720935682,12741,0.014419567311686057
moderate_smoothness,800,96,adaptive_certified_v0_3,2,22093,0.9127325397184629,0.840782502775909,0,140,154,154,0,0.0,174.288,0.005704897083656611,10893,0.015594815273202431
moderate_smoothness,800,96,adaptive_certified_v0_3,3,19957,0.8456180788695695,0.8097046738043064,0,150,165,165,0,0.0,158.576,0.006266606507244197,9911,0.016349152637858272
moderate_smoothness,800,96,adaptive_certified_v0_3,4,3108,0.8838481338481339,0.8836296570589242,0,24,25,25,0,0.0,23.247999999999998,0.04124051468162323,1453,0.042699341688635206
moderate_smoothness,800,97,independent_mondrian,0,29939,0.9183339456895688,0.7805828326458444,0,215,237,237,0,0.0,239.472,0.004158488306330883,14967,0.013304133900347627
moderate_smoothness,800,97,independent_mondrian,1,24928,0.872512836970475,0.7654345437806132,0,199,220,220,0,0.0,198.59199999999998,0.005010220850535092,12412,0.014609424322206072
moderate_smoothness,800,97,independent_mondrian,2,22074,0.8926791700643291,0.8161717063467343,0,150,165,165,0,0.0,177.184,0.005612176177434562,11074,0.015466844774360326
moderate_smoothness,800,97,independent_mondrian,3,19936,0.9143760032102729,0.8720701831944607,0,138,152,152,0,0.0,160.592,0.006188425169562849,10037,0.01624620857134091
moderate_smoothness,800,97,independent_mondrian,4,3123,0.9420429074607749,0.9527070488383628,0,25,26,26,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,97,fixed_ordinal_pooling_h1,0,29939,0.9136911720498346,0.7735171645199744,0,413,237,457,0,0.0,239.472,0.004158488306330883,14967,0.013304133900347627
moderate_smoothness,800,97,fixed_ordinal_pooling_h1,1,24928,0.8914072528883183,0.7853233319749795,0,561,220,622,0,0.0,198.59199999999998,0.005010220850535092,12412,0.014609424322206072
moderate_smoothness,800,97,fixed_ordinal_pooling_h1,2,22074,0.8926791700643291,0.8161717063467343,0,485,165,537,0,0.0,177.184,0.005612176177434562,11074,0.015466844774360326
moderate_smoothness,800,97,fixed_ordinal_pooling_h1,3,19936,0.8935593900481541,0.8481976557426499,0,310,152,343,0,0.0,160.592,0.006188425169562849,10037,0.01624620857134091
moderate_smoothness,800,97,fixed_ordinal_pooling_h1,4,3123,0.8892090938200449,0.8849147375655209,0,162,26,178,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,97,adaptive_approximate,0,29939,0.9183339456895688,0.7805828326458444,0,215,237,237,0,0.0,239.472,0.004158488306330883,14967,0.013304133900347627
moderate_smoothness,800,97,adaptive_approximate,1,24928,0.872512836970475,0.7654345437806132,0,199,220,220,0,0.0,198.59199999999998,0.005010220850535092,12412,0.014609424322206072
moderate_smoothness,800,97,adaptive_approximate,2,22074,0.8926791700643291,0.8161717063467343,0,150,165,165,0,0.0,177.184,0.005612176177434562,11074,0.015466844774360326
moderate_smoothness,800,97,adaptive_approximate,3,19936,0.9143760032102729,0.8720701831944607,0,138,152,152,0,0.0,160.592,0.006188425169562849,10037,0.01624620857134091
moderate_smoothness,800,97,adaptive_approximate,4,3123,0.9420429074607749,0.9527070488383628,0,25,26,26,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,97,adaptive_certified_v0_3,0,29939,0.9183339456895688,0.7805828326458444,0,215,237,237,0,0.0,239.472,0.004158488306330883,14967,0.013304133900347627
moderate_smoothness,800,97,adaptive_certified_v0_3,1,24928,0.872512836970475,0.7654345437806132,0,199,220,220,0,0.0,198.59199999999998,0.005010220850535092,12412,0.014609424322206072
moderate_smoothness,800,97,adaptive_certified_v0_3,2,22074,0.8926791700643291,0.8161717063467343,0,150,165,165,0,0.0,177.184,0.005612176177434562,11074,0.015466844774360326
moderate_smoothness,800,97,adaptive_certified_v0_3,3,19936,0.9143760032102729,0.8720701831944607,0,138,152,152,0,0.0,160.592,0.006188425169562849,10037,0.01624620857134091
moderate_smoothness,800,97,adaptive_certified_v0_3,4,3123,0.9420429074607749,0.9527070488383628,0,25,26,26,0,0.0,24.16,0.0397456279809221,1510,0.04188567444870058
moderate_smoothness,800,98,independent_mondrian,0,30147,0.8458553089859687,0.7009020518606549,0,199,220,220,0,0.0,240.368,0.004143051274402572,15023,0.013279314387147117
moderate_smoothness,800,98,independent_mondrian,1,24630,0.917904993909866,0.813217717527709,0,202,223,223,0,0.0,199.504,0.004987431672186091,12469,0.01457599377250734
moderate_smoothness,800,98,independent_mondrian,2,22004,0.9103799309216506,0.8378234015393712,0,147,162,162,0,0.0,177.44,0.005604124635731899,11090,0.015455683420011647
moderate_smoothness,800,98,independent_mondrian,3,20177,0.9133171432819547,0.8766386004060666,0,156,172,172,0,0.0,158.07999999999998,0.0062861453356801615,9880,0.01637478152425265
moderate_smoothness,800,98,independent_mondrian,4,3042,0.9401709401709402,0.9387620008777207,0,22,23,23,0,0.0,24.608,0.03905029678225554,1538,0.04150264913344255
moderate_smoothness,800,98,fixed_ordinal_pooling_h1,0,30147,0.9133247089262613,0.7716351361416782,0,400,220,443,0,0.0,240.368,0.004143051274402572,15023,0.013279314387147117
moderate_smoothness,800,98,fixed_ordinal_pooling_h1,1,24630,0.906861550954121,0.7989622802610844,0,546,223,605,0,0.0,199.504,0.004987431672186091,12469,0.01457599377250734
moderate_smoothness,800,98,fixed_ordinal_pooling_h1,2,22004,0.917514997273223,0.8466728125549688,0,503,162,557,0,0.0,177.44,0.005604124635731899,11090,0.015455683420011647
moderate_smoothness,800,98,fixed_ordinal_pooling_h1,3,20177,0.9043960945631164,0.8667551155686601,0,323,172,357,0,0.0,158.07999999999998,0.0062861453356801615,9880,0.01637478152425265
moderate_smoothness,800,98,fixed_ordinal_pooling_h1,4,3042,0.8925049309664694,0.8766386004060666,0,177,23,195,0,0.0,24.608,0.03905029678225554,1538,0.04150264913344255
moderate_smoothness,800,98,adaptive_approximate,0,30147,0.8458553089859687,0.7009020518606549,0,199,220,220,0,0.0,240.368,0.004143051274402572,15023,0.013279314387147117
moderate_smoothness,800,98,adaptive_approximate,1,24630,0.917904993909866,0.813217717527709,0,202,223,223,0,0.0,199.504,0.004987431672186091,12469,0.01457599377250734
moderate_smoothness,800,98,adaptive_approximate,2,22004,0.9103799309216506,0.8378234015393712,0,147,162,162,0,0.0,177.44,0.005604124635731899,11090,0.015455683420011647
moderate_smoothness,800,98,adaptive_approximate,3,20177,0.9133171432819547,0.8766386004060666,0,156,172,172,0,0.0,158.07999999999998,0.0062861453356801615,9880,0.01637478152425265
moderate_smoothness,800,98,adaptive_approximate,4,3042,0.9401709401709402,0.9387620008777207,0,22,23,23,0,0.0,24.608,0.03905029678225554,1538,0.04150264913344255
moderate_smoothness,800,98,adaptive_certified_v0_3,0,30147,0.8458553089859687,0.7009020518606549,0,199,220,220,0,0.0,240.368,0.004143051274402572,15023,0.013279314387147117
moderate_smoothness,800,98,adaptive_certified_v0_3,1,24630,0.917904993909866,0.813217717527709,0,202,223,223,0,0.0,199.504,0.004987431672186091,12469,0.01457599377250734
moderate_smoothness,800,98,adaptive_certified_v0_3,2,22004,0.9103799309216506,0.8378234015393712,0,147,162,162,0,0.0,177.44,0.005604124635731899,11090,0.015455683420011647
moderate_smoothness,800,98,adaptive_certified_v0_3,3,20177,0.9133171432819547,0.8766386004060666,0,156,172,172,0,0.0,158.07999999999998,0.0062861453356801615,9880,0.01637478152425265
moderate_smoothness,800,98,adaptive_certified_v0_3,4,3042,0.9401709401709402,0.9387620008777207,0,22,23,23,0,0.0,24.608,0.03905029678225554,1538,0.04150264913344255
moderate_smoothness,800,99,independent_mondrian,0,30159,0.85791969229749,0.715016616284763,0,220,243,243,0,0.0,240.544,0.00414003245785447,15034,0.013274455427873977
moderate_smoothness,800,99,independent_mondrian,1,25082,0.9102543656805677,0.8065701234319129,0,163,180,180,0,0.0,203.2,0.004897159647404506,12700,0.014442824235977533
moderate_smoothness,800,99,independent_mondrian,2,21627,0.8760808248948074,0.7981188169930766,0,166,183,183,0,0.0,172.64,0.005759041695461876,10790,0.015669071568705346
moderate_smoothness,800,99,independent_mondrian,3,20100,0.8828358208955224,0.8470214018256075,0,157,173,173,0,0.0,159.376,0.006235346934703447,9961,0.01630806810631802
moderate_smoothness,800,99,independent_mondrian,4,3032,0.9373350923482849,0.9416215187952537,0,20,21,21,0,0.0,24.240000000000002,0.039619651347068144,1515,0.041816499051452696
moderate_smoothness,800,99,fixed_ordinal_pooling_h1,0,30159,0.9197254550880334,0.7806403918572946,0,382,243,423,0,0.0,240.544,0.00414003245785447,15034,0.013274455427873977
moderate_smoothness,800,99,fixed_ordinal_pooling_h1,1,25082,0.8928713818674747,0.7872909234639798,0,547,180,606,0,0.0,203.2,0.004897159647404506,12700,0.014442824235977533
moderate_smoothness,800,99,fixed_ordinal_pooling_h1,2,21627,0.8901835668377491,0.8130604168765513,0,484,183,536,0,0.0,172.64,0.005759041695461876,10790,0.015669071568705346
moderate_smoothness,800,99,fixed_ordinal_pooling_h1,3,20100,0.8612437810945274,0.8260278490576842,0,341,173,377,0,0.0,159.376,0.006235346934703447,9961,0.01630806810631802
moderate_smoothness,800,99,fixed_ordinal_pooling_h1,4,3032,0.8631266490765171,0.8526577426661172,0,176,21,194,0,0.0,24.240000000000002,0.039619651347068144,1515,0.041816499051452696
moderate_smoothness,800,99,adaptive_approximate,0,30159,0.85791969229749,0.715016616284763,0,220,243,243,0,0.0,240.544,0.00414003245785447,15034,0.013274455427873977
moderate_smoothness,800,99,adaptive_approximate,1,25082,0.9102543656805677,0.8065701234319129,0,163,180,180,0,0.0,203.2,0.004897159647404506,12700,0.014442824235977533
moderate_smoothness,800,99,adaptive_approximate,2,21627,0.8760808248948074,0.7981188169930766,0,166,183,183,0,0.0,172.64,0.005759041695461876,10790,0.015669071568705346
moderate_smoothness,800,99,adaptive_approximate,3,20100,0.8828358208955224,0.8470214018256075,0,157,173,173,0,0.0,159.376,0.006235346934703447,9961,0.01630806810631802
moderate_smoothness,800,99,adaptive_approximate,4,3032,0.9373350923482849,0.9416215187952537,0,20,21,21,0,0.0,24.240000000000002,0.039619651347068144,1515,0.041816499051452696
moderate_smoothness,800,99,adaptive_certified_v0_3,0,30159,0.85791969229749,0.715016616284763,0,220,243,243,0,0.0,240.544,0.00414003245785447,15034,0.013274455427873977
moderate_smoothness,800,99,adaptive_certified_v0_3,1,25082,0.9102543656805677,0.8065701234319129,0,163,180,180,0,0.0,203.2,0.004897159647404506,12700,0.014442824235977533
moderate_smoothness,800,99,adaptive_certified_v0_3,2,21627,0.8760808248948074,0.7981188169930766,0,166,183,183,0,0.0,172.64,0.005759041695461876,10790,0.015669071568705346
moderate_smoothness,800,99,adaptive_certified_v0_3,3,20100,0.8828358208955224,0.8470214018256075,0,157,173,173,0,0.0,159.376,0.006235346934703447,9961,0.01630806810631802
moderate_smoothness,800,99,adaptive_certified_v0_3,4,3032,0.9373350923482849,0.9416215187952537,0,20,21,21,0,0.0,24.240000000000002,0.039619651347068144,1515,0.041816499051452696
moderate_smoothness,1600,0,independent_mondrian,0,30025,0.876436303080766,0.730684037632972,0,427,473,473,0,0.0,480.22400000000005,0.0020780343457516663,15007,0.013286391498774494
moderate_smoothness,1600,0,independent_mondrian,1,25193,0.8856825308617473,0.7765945668515625,0,365,404,404,0,0.0,402.11199999999997,0.00248070015281113,12566,0.014519626969944263
moderate_smoothness,1600,0,independent_mondrian,2,21971,0.8891720904829092,0.8171377193148229,0,321,355,355,0,0.0,355.13599999999997,0.0028079160770042907,11098,0.015450111796391521
moderate_smoothness,1600,0,independent_mondrian,3,19857,0.891071158785315,0.8505682327026801,0,285,315,315,0,0.0,314.30400000000003,0.003171542384492426,9822,0.016423057810997614
moderate_smoothness,1600,0,independent_mondrian,4,2954,0.8544346648612051,0.8502524120390267,0,49,53,53,0,0.0,48.224000000000004,0.020315293352836012,1507,0.041927344836504524
moderate_smoothness,1600,0,fixed_ordinal_pooling_h1,0,30025,0.9051457119067444,0.7603070105460965,0,791,473,877,0,0.0,480.22400000000005,0.0020780343457516663,15007,0.013286391498774494
moderate_smoothness,1600,0,fixed_ordinal_pooling_h1,1,25193,0.8853649823363633,0.7759640257748293,0,1110,404,1232,0,0.0,402.11199999999997,0.00248070015281113,12566,0.014519626969944263
moderate_smoothness,1600,0,fixed_ordinal_pooling_h1,2,21971,0.8812070456510855,0.8090633984005038,0,968,355,1074,0,0.0,355.13599999999997,0.0028079160770042907,11098,0.015450111796391521
moderate_smoothness,1600,0,fixed_ordinal_pooling_h1,3,19857,0.8684594853200382,0.8266224048731002,0,652,315,723,0,0.0,314.30400000000003,0.003171542384492426,9822,0.016423057810997614
moderate_smoothness,1600,0,fixed_ordinal_pooling_h1,4,2954,0.8544346648612051,0.8502524120390267,0,333,53,368,0,0.0,48.224000000000004,0.020315293352836012,1507,0.041927344836504524
moderate_smoothness,1600,0,adaptive_approximate,0,30025,0.876436303080766,0.730684037632972,0,427,473,473,0,0.0,480.22400000000005,0.0020780343457516663,15007,0.013286391498774494
moderate_smoothness,1600,0,adaptive_approximate,1,25193,0.8856825308617473,0.7765945668515625,0,365,404,404,0,0.0,402.11199999999997,0.00248070015281113,12566,0.014519626969944263
moderate_smoothness,1600,0,adaptive_approximate,2,21971,0.8891720904829092,0.8171377193148229,0,321,355,355,0,0.0,355.13599999999997,0.0028079160770042907,11098,0.015450111796391521
moderate_smoothness,1600,0,adaptive_approximate,3,19857,0.891071158785315,0.8505682327026801,0,285,315,315,0,0.0,314.30400000000003,0.003171542384492426,9822,0.016423057810997614
moderate_smoothness,1600,0,adaptive_approximate,4,2954,0.8544346648612051,0.8502524120390267,0,49,53,53,0,0.0,48.224000000000004,0.020315293352836012,1507,0.041927344836504524
moderate_smoothness,1600,0,adaptive_certified_v0_3,0,30025,0.876436303080766,0.730684037632972,0,427,473,473,0,0.0,480.22400000000005,0.0020780343457516663,15007,0.013286391498774494
moderate_smoothness,1600,0,adaptive_certified_v0_3,1,25193,0.8856825308617473,0.7765945668515625,0,365,404,404,0,0.0,402.11199999999997,0.00248070015281113,12566,0.014519626969944263
moderate_smoothness,1600,0,adaptive_certified_v0_3,2,21971,0.8891720904829092,0.8171377193148229,0,321,355,355,0,0.0,355.13599999999997,0.0028079160770042907,11098,0.015450111796391521
moderate_smoothness,1600,0,adaptive_certified_v0_3,3,19857,0.891071158785315,0.8505682327026801,0,285,315,315,0,0.0,314.30400000000003,0.003171542384492426,9822,0.016423057810997614
moderate_smoothness,1600,0,adaptive_certified_v0_3,4,2954,0.8544346648612051,0.8502524120390267,0,49,53,53,0,0.0,48.224000000000004,0.020315293352836012,1507,0.041927344836504524
moderate_smoothness,1600,1,independent_mondrian,0,29908,0.9227631402969105,0.7813256597497596,0,440,487,487,0,0.0,484.736,0.002058731492003887,15148,0.013224411004912704
moderate_smoothness,1600,1,independent_mondrian,1,24964,0.8826710463066816,0.7723348783049578,0,330,365,365,0,0.0,395.072,0.002524793471893999,12346,0.014648422248217111
moderate_smoothness,1600,1,independent_mondrian,2,21970,0.9077833409194356,0.8343610248273752,0,312,345,345,0,0.0,353.504,0.002820842642114052,11047,0.015485734516055958
moderate_smoothness,1600,1,independent_mondrian,3,20131,0.9161988972231881,0.8805575908948939,0,309,342,342,0,0.0,317.056,0.0031441004099906937,9908,0.016351627594749635
moderate_smoothness,1600,1,independent_mondrian,4,3027,0.8648827221671622,0.8702448100180185,0,56,61,61,0,0.0,49.632,0.019750355506399114,1551,0.04132835198509625
moderate_smoothness,1600,1,fixed_ordinal_pooling_h1,0,29908,0.9155744282466229,0.7723348783049578,0,768,487,852,0,0.0,484.736,0.002058731492003887,15148,0.013224411004912704
moderate_smoothness,1600,1,fixed_ordinal_pooling_h1,1,24964,0.8988142925813171,0.7901026348993572,0,1079,365,1197,0,0.0,395.072,0.002524793471893999,12346,0.014648422248217111
moderate_smoothness,1600,1,fixed_ordinal_pooling_h1,2,21970,0.9011834319526627,0.8272955683721528,0,948,345,1052,0,0.0,353.504,0.002820842642114052,11047,0.015485734516055958
