n_str,repetition,probability_floor,m3,m4,interval_lower,empirical_local_directional,local_ucb,dkw_ucb,two_sample_ucb,oracle_local_discrepancy,local_admissible,rank,rank_finite,tilde_q,guard_in_region,guard_feasible,oracle_rank_finite,oracle_guard_in_region,oracle_guard_feasible
10000,17,0.85,2005,291,0.7148671845672532,0.045511650427196626,0.13714245624333113,0.1982627650803525,0.18629437671135704,0.005884589330452106,0,,0,,0,0,1,1,1
10000,17,0.9,2005,291,0.7652472323093582,0.045511650427196626,0.13714245624333113,0.1982627650803525,0.18629437671135704,0.004439341130138996,0,,0,,0,0,1,1,1
10000,18,0.7,1945,333,0.6176135439032199,0.035883183955163434,0.1162573439418198,0.16366508893523912,0.15123302872143077,0.00873390906696958,0,,0,,0,0,1,1,1
10000,18,0.8,1945,333,0.6770873982950854,0.035883183955163434,0.1162573439418198,0.16366508893523912,0.15123302872143077,0.007053151477321773,0,,0,,0,0,1,1,1
10000,18,0.85,1945,333,0.7083257106505062,0.035883183955163434,0.1162573439418198,0.16366508893523912,0.15123302872143077,0.005884589330452106,0,,0,,0,0,1,1,1
10000,18,0.9,1945,333,0.7684404182703529,0.035883183955163434,0.1162573439418198,0.16366508893523912,0.15123302872143077,0.004439341130138996,0,,0,,0,0,1,1,1
10000,19,0.7,2053,319,0.6233953625877336,0.015866374920408544,0.09119236454635547,0.16613323062068408,0.1541852790570608,0.00873390906696958,1,,0,,0,0,1,1,1
10000,19,0.8,2053,319,0.6900522791085739,0.002522495560438376,0.09097528686788331,0.16613323062068408,0.1541852790570608,0.007053151477321773,1,,0,,0,0,1,1,1
10000,19,0.85,2053,319,0.7256020796463013,0.002522495560438376,0.09097528686788331,0.16613323062068408,0.1541852790570608,0.005884589330452106,1,,0,,0,0,1,1,1
10000,19,0.9,2053,319,0.7700899014939819,0.002522495560438376,0.09097528686788331,0.16613323062068408,0.1541852790570608,0.004439341130138996,1,,0,,0,0,1,1,1
10000,20,0.7,2040,298,0.6208084120301043,0.022578628766942943,0.11077589888393449,0.1715016587612386,0.15962448642955598,0.00873390906696958,0,,0,,0,0,1,1,1
10000,20,0.8,2040,298,0.6802785128318705,0.022578628766942943,0.11077589888393449,0.1715016587612386,0.15962448642955598,0.007053151477321773,0,,0,,0,0,1,1,1
10000,20,0.85,2040,298,0.7144594264051944,0.022578628766942943,0.11077589888393449,0.1715016587612386,0.15962448642955598,0.005884589330452106,0,,0,,0,0,1,1,1
10000,20,0.9,2040,298,0.766967032847466,0.022578628766942943,0.11077589888393449,0.1715016587612386,0.15962448642955598,0.004439341130138996,0,,0,,0,0,1,1,1
10000,21,0.7,1991,279,0.6194563842060482,0.02971976042729918,0.1131522823709628,0.2188345871172143,0.20689130219589413,0.00873390906696958,0,,0,,0,0,1,1,1
10000,21,0.8,1991,279,0.6780587532946047,0.02971976042729918,0.1131522823709628,0.2188345871172143,0.20689130219589413,0.007053151477321773,0,,0,,0,0,1,1,1
10000,21,0.85,1991,279,0.7182854633643864,0.011299953734457469,0.1092613172027983,0.2188345871172143,0.20689130219589413,0.005884589330452106,0,,0,,0,0,1,1,1
10000,21,0.9,1991,279,0.773842050804141,0.011299953734457469,0.1092613172027983,0.2188345871172143,0.20689130219589413,0.004439341130138996,0,,0,,0,0,1,1,1
10000,22,0.7,1978,297,0.6257461828323679,0.008500917499906446,0.09433260107501439,0.1823272831935499,0.1702150917396414,0.00873390906696958,1,,0,,0,0,1,1,1
10000,22,0.8,1978,297,0.6863411951054013,0.0004851344588453488,0.09433260107501439,0.1823272831935499,0.1702150917396414,0.007053151477321773,1,,0,,0,0,1,1,1
10000,22,0.85,1978,297,0.7265646321658579,0.0004851344588453488,0.09433260107501439,0.1823272831935499,0.1702150917396414,0.005884589330452106,1,,0,,0,0,1,1,1
10000,22,0.9,1978,297,0.7714780360065592,0.0004851344588453488,0.09433260107501439,0.1823272831935499,0.1702150917396414,0.004439341130138996,1,,0,,0,0,1,0,0
10000,23,0.7,2039,277,0.6216854524541193,0.025008719854533346,0.1060487416621184,0.2226792801142698,0.21093837710371113,0.00873390906696958,0,,0,,0,0,1,1,1
10000,23,0.8,2039,277,0.6816024430776314,0.017953162430086267,0.1060487416621184,0.2226792801142698,0.21093837710371113,0.007053151477321773,0,,0,,0,0,1,1,1
10000,23,0.85,2039,277,0.7107142059824246,0.016618183685285004,0.1060487416621184,0.2226792801142698,0.21093837710371113,0.005884589330452106,0,,0,,0,0,1,1,1
10000,23,0.9,2039,277,0.7658626254442745,0.00648367660936644,0.10276555892446175,0.2226792801142698,0.21093837710371113,0.004439341130138996,0,,0,,0,0,1,1,1
10000,24,0.7,2015,306,0.6256682344452213,0.03726138925379918,0.10637448178732112,0.18552785001922523,0.17350736993661578,0.00873390906696958,0,,0,,0,0,1,1,1
10000,24,0.8,2015,306,0.6859369925514942,0.01942133346307917,0.10637448178732112,0.18552785001922523,0.17350736993661578,0.007053151477321773,0,,0,,0,0,1,1,1
10000,24,0.85,2015,306,0.7226307923554574,0.01942133346307917,0.10637448178732112,0.18552785001922523,0.17350736993661578,0.005884589330452106,0,,0,,0,0,1,1,1
10000,24,0.9,2015,306,0.7749931537106762,0.01942133346307917,0.10637448178732112,0.18552785001922523,0.17350736993661578,0.004439341130138996,0,,0,,0,0,1,1,1
10000,25,0.7,1936,277,0.6193388422320838,0.0289778321448817,0.10548118371791158,0.1837125362461004,0.17156007735872064,0.00873390906696958,0,,0,,0,0,1,1,1
10000,25,0.8,1936,277,0.686200050731157,0.0,0.09977917035728713,0.1837125362461004,0.17156007735872064,0.007053151477321773,1,,0,,0,0,1,1,1
10000,25,0.85,1936,277,0.7232299945688119,0.0,0.09977917035728713,0.1837125362461004,0.17156007735872064,0.005884589330452106,1,,0,,0,0,1,1,1
10000,25,0.9,1936,277,0.7751918290874416,0.0,0.09977917035728713,0.1837125362461004,0.17156007735872064,0.004439341130138996,1,,0,,0,0,1,1,1
10000,26,0.7,1969,304,0.6173241033229857,0.04910988746625322,0.11955073382303244,0.18308668895994357,0.17089758158236612,0.00873390906696958,0,,0,,0,0,1,1,1
10000,26,0.8,1969,304,0.6872782966984478,0.03727179171901307,0.11465950304985084,0.18308668895994357,0.17089758158236612,0.007053151477321773,0,,0,,0,0,1,1,1
10000,26,0.85,1969,304,0.7257285736037755,0.0268403678062602,0.11270619171440643,0.18308668895994357,0.17089758158236612,0.005884589330452106,0,,0,,0,0,1,1,1
10000,26,0.9,1969,304,0.766668018543865,0.02143253321215688,0.11270619171440643,0.18308668895994357,0.17089758158236612,0.004439341130138996,0,,0,,0,0,1,0,0
10000,27,0.7,1923,315,0.6264281669844484,0.010499467597751555,0.09374301185807238,0.22173780973493154,0.20930396362075832,0.00873390906696958,1,,0,,0,0,1,1,1
10000,27,0.8,1923,315,0.6827232918407528,0.010499467597751555,0.09374301185807238,0.22173780973493154,0.20930396362075832,0.007053151477321773,1,,0,,0,0,1,1,1
10000,27,0.85,1923,315,0.7178567677926381,0.010499467597751555,0.09374301185807238,0.22173780973493154,0.20930396362075832,0.005884589330452106,1,,0,,0,0,1,0,0
10000,27,0.9,1923,315,0.7710158625930561,0.00426912314587824,0.09374301185807238,0.22173780973493154,0.20930396362075832,0.004439341130138996,1,,0,,0,0,1,0,0
10000,28,0.7,2001,297,0.6228403881574867,0.04944497448245577,0.12588956883442,0.18885651994089567,0.1768349524078005,0.00873390906696958,0,,0,,0,0,1,1,1
10000,28,0.8,2001,297,0.6884835595363634,0.04230712926365099,0.12588956883442,0.18885651994089567,0.1768349524078005,0.007053151477321773,0,,0,,0,0,1,1,1
10000,28,0.85,2001,297,0.724970420324183,0.04230712926365099,0.12588956883442,0.18885651994089567,0.1768349524078005,0.005884589330452106,0,,0,,0,0,1,1,1
10000,28,0.9,2001,297,0.7716144268600913,0.034492854582809596,0.12107300428115156,0.18885651994089567,0.1768349524078005,0.004439341130138996,0,,0,,0,0,1,1,1
10000,29,0.7,2093,277,0.6259949280156583,0.022938762697042425,0.11704103345246636,0.20295355090196668,0.1914175200609599,0.00873390906696958,0,,0,,0,0,1,1,1
10000,29,0.8,2093,277,0.6899596167130391,0.022938762697042425,0.11704103345246636,0.20295355090196668,0.1914175200609599,0.007053151477321773,0,,0,,0,0,1,1,1
10000,29,0.85,2093,277,0.7349270489833638,0.022938762697042425,0.11704103345246636,0.20295355090196668,0.1914175200609599,0.005884589330452106,0,,0,,0,0,1,1,1
10000,29,0.9,2093,277,0.782699669580672,0.022938762697042425,0.11704103345246636,0.20295355090196668,0.1914175200609599,0.004439341130138996,0,,0,,0,0,1,1,1
10000,30,0.7,1906,332,0.6248474171012562,0.015923083730514986,0.09070619561962105,0.18796237336437982,0.17537792745612518,0.00873390906696958,1,,0,,0,0,1,1,1
10000,30,0.8,1906,332,0.6884354530753201,0.013707505783891127,0.09054745565508965,0.18796237336437982,0.17537792745612518,0.007053151477321773,1,,0,,0,0,1,1,1
10000,30,0.85,1906,332,0.7264805161439096,0.004974778442205285,0.09054745565508965,0.18796237336437982,0.17537792745612518,0.005884589330452106,1,,0,,0,0,1,1,1
10000,30,0.9,1906,332,0.7778821997419907,0.004974778442205285,0.09054745565508965,0.18796237336437982,0.17537792745612518,0.004439341130138996,1,,0,,0,0,1,0,0
10000,31,0.7,1921,320,0.6251577178108817,0.016155322748568457,0.10414680175333675,0.17798098708762666,0.1655138517464963,0.00873390906696958,0,,0,,0,0,1,1,1
10000,31,0.8,1921,320,0.6853422492126604,0.016155322748568457,0.10414680175333675,0.17798098708762666,0.1655138517464963,0.007053151477321773,0,,0,,0,0,1,1,1
10000,31,0.85,1921,320,0.7249213662017722,0.016155322748568457,0.10414680175333675,0.17798098708762666,0.1655138517464963,0.005884589330452106,0,,0,,0,0,1,1,1
10000,31,0.9,1921,320,0.7724252059044951,0.016155322748568457,0.10414680175333675,0.17798098708762666,0.1655138517464963,0.004439341130138996,0,,0,,0,0,1,1,1
10000,32,0.7,2027,305,0.6121062863244264,0.0261696604042152,0.1057117074326055,0.18300661353218048,0.17103797667574527,0.00873390906696958,0,,0,,0,0,1,1,1
10000,32,0.8,2027,305,0.66923057522004,0.0261696604042152,0.1057117074326055,0.18300661353218048,0.17103797667574527,0.007053151477321773,0,,0,,0,0,1,1,1
10000,32,0.85,2027,305,0.7076090168393299,0.020865851981851535,0.10322455529468169,0.18300661353218048,0.17103797667574527,0.005884589330452106,0,,0,,0,0,1,1,1
10000,32,0.9,2027,305,0.7522148151299034,0.01029867283476349,0.10208671260962707,0.18300661353218048,0.17103797667574527,0.004439341130138996,0,,0,,0,0,1,1,1
10000,33,0.7,2014,306,0.6208435013111878,0.05588657177535028,0.13253656167141034,0.18519967569245388,0.1731753409664087,0.00873390906696958,0,,0,,0,0,1,1,1
10000,33,0.8,2014,306,0.6812183025118045,0.05588657177535028,0.13253656167141034,0.18519967569245388,0.1731753409664087,0.007053151477321773,0,,0,,0,0,1,1,1
10000,33,0.85,2014,306,0.7263252633691005,0.04316840936970623,0.1287522876362564,0.18519967569245388,0.1731753409664087,0.005884589330452106,0,,0,,0,0,1,1,1
10000,33,0.9,2014,306,0.7713243454524106,0.04316840936970623,0.1287522876362564,0.18519967569245388,0.1731753409664087,0.004439341130138996,0,,0,,0,0,1,1,1
10000,34,0.7,1939,310,0.623390074212587,0.014872980751634568,0.10288849394955946,0.1812248240965868,0.1688821736363909,0.00873390906696958,0,,0,,0,0,1,1,1
10000,34,0.8,1939,310,0.688826582634063,0.013448901162887439,0.10288849394955946,0.1812248240965868,0.1688821736363909,0.007053151477321773,0,,0,,0,0,1,1,1
10000,34,0.85,1939,310,0.7305464239120985,0.013448901162887439,0.10288849394955946,0.1812248240965868,0.1688821736363909,0.005884589330452106,0,,0,,0,0,1,1,1
10000,34,0.9,1939,310,0.7746994740962883,0.013448901162887439,0.10288849394955946,0.1812248240965868,0.1688821736363909,0.004439341130138996,0,,0,,0,0,1,0,0
10000,35,0.7,2015,278,0.6211493929454044,0.04855668814824077,0.12234266920622025,0.18444779421221125,0.17260635988204776,0.00873390906696958,0,,0,,0,0,1,1,1
10000,35,0.8,2015,278,0.6809779491268594,0.02773800810468252,0.1114375937346947,0.18444779421221125,0.17260635988204776,0.007053151477321773,0,,0,,0,0,1,1,1
10000,35,0.85,2015,278,0.7209783973449853,0.013360229930199807,0.10161187562194035,0.18444779421221125,0.17260635988204776,0.005884589330452106,0,,0,,0,0,1,1,1
10000,35,0.9,2015,278,0.7683872531971502,0.0008622382491029201,0.09977176850705723,0.18444779421221125,0.17260635988204776,0.004439341130138996,1,,0,,0,0,1,1,1
10000,36,0.7,2016,267,0.6226327446118507,0.02943864811842345,0.11336249364731744,0.2101690222410008,0.19841326884482857,0.00873390906696958,0,,0,,0,0,1,1,1
10000,36,0.8,2016,267,0.6858092464576272,0.01302501337613704,0.11336249364731744,0.2101690222410008,0.19841326884482857,0.007053151477321773,0,,0,,0,0,1,1,1
10000,36,0.85,2016,267,0.7214321808350564,0.01302501337613704,0.11336249364731744,0.2101690222410008,0.19841326884482857,0.005884589330452106,0,,0,,0,0,1,1,1
10000,36,0.9,2016,267,0.7686046134243728,0.01302501337613704,0.11336249364731744,0.2101690222410008,0.19841326884482857,0.004439341130138996,0,,0,,0,0,1,0,0
10000,37,0.7,1938,292,0.6171293080918933,0.004785331580361096,0.10019646123455031,0.20448598387628208,0.19224318173544894,0.00873390906696958,0,,0,,0,0,1,1,1
10000,37,0.8,1938,292,0.682302965468204,0.004785331580361096,0.10019646123455031,0.20448598387628208,0.19224318173544894,0.007053151477321773,0,,0,,0,0,1,1,1
10000,37,0.85,1938,292,0.7254626128245881,0.004785331580361096,0.10019646123455031,0.20448598387628208,0.19224318173544894,0.005884589330452106,0,,0,,0,0,1,1,1
10000,37,0.9,1938,292,0.777383689346796,0.004785331580361096,0.10019646123455031,0.20448598387628208,0.19224318173544894,0.004439341130138996,0,,0,,0,0,1,1,1
10000,38,0.7,1996,334,0.6217273466619461,0.022674090696362836,0.10459058287088548,0.16520798177344753,0.15297034381917646,0.00873390906696958,0,,0,,0,0,1,1,1
10000,38,0.8,1996,334,0.688186229005066,0.022674090696362836,0.10459058287088548,0.16520798177344753,0.15297034381917646,0.007053151477321773,0,,0,,0,0,1,1,1
10000,38,0.85,1996,334,0.7317066589823061,0.022674090696362836,0.10459058287088548,0.16520798177344753,0.15297034381917646,0.005884589330452106,0,,0,,0,0,1,1,1
10000,38,0.9,1996,334,0.7803290428039591,0.022674090696362836,0.10459058287088548,0.16520798177344753,0.15297034381917646,0.004439341130138996,0,,0,,0,0,1,1,1
10000,39,0.7,1928,322,0.6103423667521919,0.02528285353470272,0.10378814495752595,0.18177514968814645,0.1693265916896246,0.00873390906696958,0,,0,,0,0,1,1,1
10000,39,0.8,1928,322,0.6821915071064273,0.019516249581196354,0.10378814495752595,0.18177514968814645,0.1693265916896246,0.007053151477321773,0,,0,,0,0,1,1,1
10000,39,0.85,1928,322,0.7186413283536957,0.019516249581196354,0.10378814495752595,0.18177514968814645,0.1693265916896246,0.005884589330452106,0,,0,,0,0,1,1,1
10000,39,0.9,1928,322,0.7639129278764831,0.019516249581196354,0.10378814495752595,0.18177514968814645,0.1693265916896246,0.004439341130138996,0,,0,,0,0,1,1,1
10000,40,0.7,2036,279,0.6180416095691748,0.013078212251163679,0.1061008164767478,0.1657781982509445,0.154011375921639,0.00873390906696958,0,,0,,0,0,1,1,1
10000,40,0.8,2036,279,0.6797510655278585,0.013078212251163679,0.1061008164767478,0.1657781982509445,0.154011375921639,0.007053151477321773,0,,0,,0,0,1,1,1
10000,40,0.85,2036,279,0.7131552371179732,0.013078212251163679,0.1061008164767478,0.1657781982509445,0.154011375921639,0.005884589330452106,0,,0,,0,0,1,1,1
10000,40,0.9,2036,279,0.7613765207078459,0.013078212251163679,0.1061008164767478,0.1657781982509445,0.154011375921639,0.004439341130138996,0,,0,,0,0,1,1,1
10000,41,0.7,1967,299,0.6164106865523802,0.03413513610016783,0.12114410131879143,0.1649618362045242,0.1527938564640627,0.00873390906696958,0,,0,,0,0,1,1,1
10000,41,0.8,1967,299,0.6849781444532528,0.03413513610016783,0.12114410131879143,0.1649618362045242,0.1527938564640627,0.007053151477321773,0,,0,,0,0,1,1,1
10000,41,0.85,1967,299,0.7301707063051494,0.03413513610016783,0.12114410131879143,0.1649618362045242,0.1527938564640627,0.005884589330452106,0,,0,,0,0,1,1,1
10000,41,0.9,1967,299,0.7730836756175921,0.03202166856816402,0.12114410131879143,0.1649618362045242,0.1527938564640627,0.004439341130138996,0,,0,,0,0,1,1,1
10000,42,0.7,1952,298,0.6200764295110817,0.001818819452084952,0.09558730739671194,0.18607833795334866,0.173856054102453,0.00873390906696958,1,,0,,0,0,1,1,1
10000,42,0.8,1952,298,0.6800488171861991,0.001818819452084952,0.09558730739671194,0.18607833795334866,0.173856054102453,0.007053151477321773,1,,0,,0,0,1,1,1
10000,42,0.85,1952,298,0.7219753423755711,0.001818819452084952,0.09558730739671194,0.18607833795334866,0.173856054102453,0.005884589330452106,1,,0,,0,0,1,1,1
10000,42,0.9,1952,298,0.7673136531496214,0.001818819452084952,0.09558730739671194,0.18607833795334866,0.173856054102453,0.004439341130138996,1,,0,,0,0,1,1,1
10000,43,0.7,1984,317,0.6172085031136183,0.020598542281469512,0.09352831335804829,0.15713272060788877,0.14493185849745027,0.00873390906696958,1,,0,,0,0,1,1,1
10000,43,0.8,1984,317,0.6808824008746638,0.00915208100132281,0.09352831335804829,0.15713272060788877,0.14493185849745027,0.007053151477321773,1,,0,,0,0,1,1,1
10000,43,0.85,1984,317,0.7201110938652605,0.00915208100132281,0.09352831335804829,0.15713272060788877,0.14493185849745027,0.005884589330452106,1,,0,,0,0,1,1,1
10000,43,0.9,1984,317,0.7701743042599488,0.004553780400936236,0.09352831335804829,0.15713272060788877,0.14493185849745027,0.004439341130138996,1,,0,,0,0,1,1,1
10000,44,0.7,1970,309,0.6208204544270536,0.03282079082680334,0.10970467131710342,0.17427321757265424,0.16206006572700188,0.00873390906696958,0,,0,,0,0,1,1,1
10000,44,0.8,1970,309,0.6842372144146645,0.027678938117063456,0.10970467131710342,0.17427321757265424,0.16206006572700188,0.007053151477321773,0,,0,,0,0,1,1,1
10000,44,0.85,1970,309,0.72312255059763,0.02551706010875099,0.10970467131710342,0.17427321757265424,0.16206006572700188,0.005884589330452106,0,,0,,0,0,1,1,1
10000,44,0.9,1970,309,0.7741489746322963,0.024626681780099524,0.10970467131710342,0.17427321757265424,0.16206006572700188,0.004439341130138996,0,,0,,0,0,1,1,1
10000,45,0.7,2027,277,0.6281821186010293,0.042637391603247865,0.12625758110900456,0.17658338341250285,0.16479596924536374,0.00873390906696958,0,,0,,0,0,1,1,1
10000,45,0.8,2027,277,0.6891525256207178,0.042637391603247865,0.12625758110900456,0.17658338341250285,0.16479596924536374,0.007053151477321773,0,,0,,0,0,1,1,1
10000,45,0.85,2027,277,0.724031951541391,0.04006026939564966,0.125522929294748,0.17658338341250285,0.16479596924536374,0.005884589330452106,0,,0,,0,0,1,1,1
10000,45,0.9,2027,277,0.7720663206341243,0.013361140844092123,0.1121323257861792,0.17658338341250285,0.16479596924536374,0.004439341130138996,0,,0,,0,0,1,1,1
10000,46,0.7,1951,295,0.6195581161812261,0.04333110356271008,0.11773390803966298,0.17494398498464664,0.16273568435668423,0.00873390906696958,0,,0,,0,0,1,1,1
10000,46,0.8,1951,295,0.687393726470621,0.02794394877898343,0.11072122428010917,0.17494398498464664,0.16273568435668423,0.007053151477321773,0,,0,,0,0,1,1,1
10000,46,0.85,1951,295,0.7262824706623304,0.027513052845563712,0.11072122428010917,0.17494398498464664,0.16273568435668423,0.005884589330452106,0,,0,,0,0,1,1,1
10000,46,0.9,1951,295,0.7774214602227534,0.01710031361579023,0.11072122428010917,0.17494398498464664,0.16273568435668423,0.004439341130138996,0,,0,,0,0,1,1,1
10000,47,0.7,1932,332,0.6208035149044507,0.03345057247624039,0.10932268688437374,0.18245111244020012,0.16997173320952708,0.00873390906696958,0,,0,,0,0,1,1,1
10000,47,0.8,1932,332,0.6854606936444125,0.03345057247624039,0.10932268688437374,0.18245111244020012,0.16997173320952708,0.007053151477321773,0,,0,,0,0,1,1,1
10000,47,0.85,1932,332,0.7218124009823649,0.02537479108982521,0.10932268688437374,0.18245111244020012,0.16997173320952708,0.005884589330452106,0,,0,,0,0,1,1,1
10000,47,0.9,1932,332,0.7700346526971049,0.02537479108982521,0.10932268688437374,0.18245111244020012,0.16997173320952708,0.004439341130138996,0,,0,,0,0,1,0,0
10000,48,0.7,1981,303,0.6194471221875171,0.006872216752215388,0.09931566013689155,0.1977010328082671,0.18556522010068818,0.00873390906696958,1,,0,,0,0,1,1,1
10000,48,0.8,1981,303,0.6805477117231606,0.006872216752215388,0.09931566013689155,0.1977010328082671,0.18556522010068818,0.007053151477321773,1,,0,,0,0,1,1,1
10000,48,0.85,1981,303,0.7172914596461175,0.006872216752215388,0.09931566013689155,0.1977010328082671,0.18556522010068818,0.005884589330452106,1,,0,,0,0,1,1,1
10000,48,0.9,1981,303,0.7602439354733334,0.006872216752215388,0.09931566013689155,0.1977010328082671,0.18556522010068818,0.004439341130138996,1,,0,,0,0,1,1,1
10000,49,0.7,1929,329,0.6221940633587153,0.043407217623821936,0.11234781696336721,0.17376058457717952,0.16128286271502956,0.00873390906696958,0,,0,,0,0,1,1,1
10000,49,0.8,1929,329,0.6884021593994645,0.035308150592224585,0.11050037750181024,0.17376058457717952,0.16128286271502956,0.007053151477321773,0,,0,,0,0,1,1,1
10000,49,0.85,1929,329,0.7228549113576609,0.017740738464738337,0.1034993866567756,0.17376058457717952,0.16128286271502956,0.005884589330452106,0,,0,,0,0,1,1,1
10000,49,0.9,1929,329,0.7863590493288939,0.017740738464738337,0.1034993866567756,0.17376058457717952,0.16128286271502956,0.004439341130138996,0,,0,,0,0,1,1,1
10000,50,0.7,2029,334,0.6155614379864541,0.023124278795784492,0.10330081746121567,0.1687208800241604,0.15660847643644937,0.00873390906696958,0,,0,,0,0,1,1,1
10000,50,0.8,2029,334,0.6790784751135333,0.023124278795784492,0.10330081746121567,0.1687208800241604,0.15660847643644937,0.007053151477321773,0,,0,,0,0,1,1,1
10000,50,0.85,2029,334,0.7131766550524962,0.023124278795784492,0.10330081746121567,0.1687208800241604,0.15660847643644937,0.005884589330452106,0,,0,,0,0,1,1,1
10000,50,0.9,2029,334,0.7659368766719945,0.023124278795784492,0.10330081746121567,0.1687208800241604,0.15660847643644937,0.004439341130138996,0,,0,,0,0,1,0,0
10000,51,0.7,1991,319,0.6279968041043964,0.023415715547550175,0.10328604915631902,0.1553692285198604,0.14318528587401386,0.00873390906696958,0,,0,,0,0,1,1,1
10000,51,0.8,1991,319,0.6921307450670997,0.017838895720396986,0.10328604915631902,0.1553692285198604,0.14318528587401386,0.007053151477321773,0,,0,,0,0,1,1,1
10000,51,0.85,1991,319,0.7314155074884003,0.017838895720396986,0.10328604915631902,0.1553692285198604,0.14318528587401386,0.005884589330452106,0,,0,,0,0,1,1,1
10000,51,0.9,1991,319,0.7796677991789742,0.017838895720396986,0.10328604915631902,0.1553692285198604,0.14318528587401386,0.004439341130138996,0,,0,,0,0,1,1,1
10000,52,0.7,2062,301,0.6237872392228546,0.038884288066612704,0.12158311591930238,0.19050442632648207,0.17869207892273245,0.00873390906696958,0,,0,,0,0,1,1,1
10000,52,0.8,2062,301,0.685031706813897,0.038884288066612704,0.12158311591930238,0.19050442632648207,0.17869207892273245,0.007053151477321773,0,,0,,0,0,1,1,1
10000,52,0.85,2062,301,0.7307581394988725,0.038711891496498896,0.12158311591930238,0.19050442632648207,0.17869207892273245,0.005884589330452106,0,,0,,0,0,1,1,1
10000,52,0.9,2062,301,0.7890933217200125,0.029810105983611113,0.115963046534709,0.19050442632648207,0.17869207892273245,0.004439341130138996,0,,0,,0,0,1,1,1
10000,53,0.7,2054,324,0.6184014835774314,0.05649019678555545,0.13262465450912503,0.18282690394222867,0.17085673622373937,0.00873390906696958,0,,0,,0,0,1,1,1
10000,53,0.8,2054,324,0.68356447058927,0.05649019678555545,0.13262465450912503,0.18282690394222867,0.17085673622373937,0.007053151477321773,0,,0,,0,0,1,1,1
10000,53,0.85,2054,324,0.718825311243861,0.05649019678555545,0.13262465450912503,0.18282690394222867,0.17085673622373937,0.005884589330452106,0,,0,,0,0,1,1,1
10000,53,0.9,2054,324,0.7650826088071999,0.041187324942599246,0.12189482438549144,0.18282690394222867,0.17085673622373937,0.004439341130138996,0,,0,,0,0,1,0,0
10000,54,0.7,2016,328,0.6206081647002157,0.0372870692992644,0.11498399531541405,0.1862129713986563,0.17408007316757063,0.00873390906696958,0,,0,,0,0,1,1,1
10000,54,0.8,2016,328,0.6823094583589198,0.031225803329461788,0.11498399531541405,0.1862129713986563,0.17408007316757063,0.007053151477321773,0,,0,,0,0,1,1,1
10000,54,0.85,2016,328,0.7204557153734137,0.031225803329461788,0.11498399531541405,0.1862129713986563,0.17408007316757063,0.005884589330452106,0,,0,,0,0,1,1,1
10000,54,0.9,2016,328,0.7657774044256587,0.031225803329461788,0.11498399531541405,0.1862129713986563,0.17408007316757063,0.004439341130138996,0,,0,,0,0,1,0,0
10000,55,0.7,2001,307,0.6196846142963561,0.0477448572130873,0.13477376499695704,0.1839357734148785,0.17185541986213163,0.00873390906696958,0,,0,,0,0,1,1,1
10000,55,0.8,2001,307,0.6829550943340605,0.0477448572130873,0.13477376499695704,0.1839357734148785,0.17185541986213163,0.007053151477321773,0,,0,,0,0,1,1,1
10000,55,0.85,2001,307,0.7210335596531847,0.0477448572130873,0.13477376499695704,0.1839357734148785,0.17185541986213163,0.005884589330452106,0,,0,,0,0,1,1,1
10000,55,0.9,2001,307,0.7717048670818856,0.0477448572130873,0.13477376499695704,0.1839357734148785,0.17185541986213163,0.004439341130138996,0,,0,,0,0,1,1,1
10000,56,0.7,1934,319,0.6184597302244013,0.015583211496630112,0.09297951448773722,0.174116467469359,0.16170694324238494,0.00873390906696958,1,,0,,0,0,1,1,1
10000,56,0.8,1934,319,0.6830195386218807,0.015583211496630112,0.09297951448773722,0.174116467469359,0.16170694324238494,0.007053151477321773,1,,0,,0,0,1,1,1
10000,56,0.85,1934,319,0.7182238372666587,0.003979278575434564,0.08840185845017079,0.174116467469359,0.16170694324238494,0.005884589330452106,1,,0,,0,0,1,1,1
10000,56,0.9,1934,319,0.7734849139510616,0.0,0.08840185845017079,0.174116467469359,0.16170694324238494,0.004439341130138996,1,,0,,0,0,1,0,0
10000,57,0.7,1999,292,0.6211924244793667,0.016043980894556942,0.1089723491395845,0.17499350461057983,0.162995216976294,0.00873390906696958,0,,0,,0,0,1,1,1
10000,57,0.8,1999,292,0.6854363991512863,0.016043980894556942,0.1089723491395845,0.17499350461057983,0.162995216976294,0.007053151477321773,0,,0,,0,0,1,1,1
10000,57,0.85,1999,292,0.722141106359444,0.016043980894556942,0.1089723491395845,0.17499350461057983,0.162995216976294,0.005884589330452106,0,,0,,0,0,1,1,1
10000,57,0.9,1999,292,0.7737440237024871,0.016043980894556942,0.1089723491395845,0.17499350461057983,0.162995216976294,0.004439341130138996,0,,0,,0,0,1,1,1
10000,58,0.7,2012,275,0.6215007466768967,0.009681908548707763,0.10874236685097924,0.19843691911704792,0.186605284785785,0.00873390906696958,0,,0,,0,0,1,1,1
10000,58,0.8,2012,275,0.6849543985860814,0.009681908548707763,0.10874236685097924,0.19843691911704792,0.186605284785785,0.007053151477321773,0,,0,,0,0,1,1,1
10000,58,0.85,2012,275,0.7258930697048842,0.009681908548707763,0.10874236685097924,0.19843691911704792,0.186605284785785,0.005884589330452106,0,,0,,0,0,1,1,1
