scenario,n_cal,repetition,method,eta,class_id,lipschitz_constant,radius,borrowing_cost,guarantee_floor,slack_floor,own_support,pooled_support,support_multiplier,threshold,finite,actual_coverage
moderate_smoothness,400,99,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,82,259,3.158536585365854,0.8181273403891296,1,0.892630006373908
moderate_smoothness,400,99,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,75,170,2.2666666666666666,0.8460594974998715,1,0.8859557603965512
moderate_smoothness,400,99,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,13,13,1.0,1.0597066901973613,1,0.9820709759306855
moderate_smoothness,800,0,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,222,222,1.0,0.7794877056764723,1,0.9188591300427242
moderate_smoothness,800,0,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,219,219,1.0,0.7940716217019227,1,0.9024016389109489
moderate_smoothness,800,0,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,196,196,1.0,0.7920427213101815,1,0.8665465045760001
moderate_smoothness,800,0,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,145,145,1.0,0.8506280536460068,1,0.8903028415585988
moderate_smoothness,800,0,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,18,18,1.0,0.8823452349933539,1,0.8871913919611417
moderate_smoothness,800,0,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,222,441,1.9864864864864864,0.7883423137796207,1,0.9253081206996923
moderate_smoothness,800,0,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,219,637,2.9086757990867578,0.790582936373418,1,0.8993602446448558
moderate_smoothness,800,0,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,196,560,2.857142857142857,0.8075489876888693,1,0.882533043376226
moderate_smoothness,800,0,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,145,359,2.475862068965517,0.814646236489744,1,0.8527339464385821
moderate_smoothness,800,0,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,18,163,9.055555555555555,0.8419904836044504,1,0.8437409563898547
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.0,0,0.06972591456743077,0,0.0,0.9,0.9,222,222,1.0,0.7794877056764723,1,0.9188591300427242
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.0,1,0.06972591456743077,0,0.0,0.9,0.9,219,219,1.0,0.7940716217019227,1,0.9024016389109489
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.0,2,0.06972591456743077,0,0.0,0.9,0.9,196,196,1.0,0.7920427213101815,1,0.8665465045760001
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.0,3,0.06972591456743077,0,0.0,0.9,0.9,145,145,1.0,0.8506280536460068,1,0.8903028415585988
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.0,4,0.06972591456743077,0,0.0,0.9,0.9,18,18,1.0,0.8823452349933539,1,0.8871913919611417
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.01,0,0.06972591456743077,0,0.0,0.9,0.89,222,222,1.0,0.7794877056764723,1,0.9188591300427242
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.01,1,0.06972591456743077,0,0.0,0.9,0.89,219,219,1.0,0.7940716217019227,1,0.9024016389109489
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.01,2,0.06972591456743077,0,0.0,0.9,0.89,196,196,1.0,0.7920427213101815,1,0.8665465045760001
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.01,3,0.06972591456743077,0,0.0,0.9,0.89,145,145,1.0,0.8506280536460068,1,0.8903028415585988
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.01,4,0.06972591456743077,0,0.0,0.9,0.89,18,18,1.0,0.8823452349933539,1,0.8871913919611417
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.02,0,0.06972591456743077,0,0.0,0.9,0.88,222,222,1.0,0.7794877056764723,1,0.9188591300427242
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.02,1,0.06972591456743077,0,0.0,0.9,0.88,219,219,1.0,0.7940716217019227,1,0.9024016389109489
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.02,2,0.06972591456743077,0,0.0,0.9,0.88,196,196,1.0,0.7920427213101815,1,0.8665465045760001
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.02,3,0.06972591456743077,0,0.0,0.9,0.88,145,145,1.0,0.8506280536460068,1,0.8903028415585988
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.02,4,0.06972591456743077,0,0.0,0.9,0.88,18,18,1.0,0.8823452349933539,1,0.8871913919611417
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.05,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,0.85,222,441,1.9864864864864864,0.7883423137796207,1,0.9253081206996923
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.05,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,0.85,219,637,2.9086757990867578,0.790582936373418,1,0.8993602446448558
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,196,560,2.857142857142857,0.8075489876888693,1,0.882533043376226
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,145,359,2.475862068965517,0.814646236489744,1,0.8527339464385821
moderate_smoothness,800,0,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,18,18,1.0,0.8823452349933539,1,0.8871913919611417
moderate_smoothness,800,1,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,235,235,1.0,0.7731939601075025,1,0.9140257788212272
moderate_smoothness,800,1,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,193,193,1.0,0.8112551659528469,1,0.9164029165338667
moderate_smoothness,800,1,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,175,175,1.0,0.8225717331921334,1,0.8966800115844555
moderate_smoothness,800,1,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,174,174,1.0,0.8596024624397958,1,0.8984931635553288
moderate_smoothness,800,1,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,23,23,1.0,0.9418841386171872,1,0.9344043458940333
moderate_smoothness,800,1,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,235,428,1.8212765957446808,0.7929327630667711,1,0.9284936690808253
moderate_smoothness,800,1,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,193,603,3.1243523316062176,0.8007972430998684,1,0.9080737411646828
moderate_smoothness,800,1,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,175,542,3.097142857142857,0.8247913948591841,1,0.8986606675526856
moderate_smoothness,800,1,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,174,372,2.1379310344827585,0.8424593395896274,1,0.8824446949369225
moderate_smoothness,800,1,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,23,197,8.565217391304348,0.8676641811238444,1,0.8725067461906483
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.0,0,0.06972591456743077,0,0.0,0.9,0.9,235,235,1.0,0.7731939601075025,1,0.9140257788212272
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.0,1,0.06972591456743077,0,0.0,0.9,0.9,193,193,1.0,0.8112551659528469,1,0.9164029165338667
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.0,2,0.06972591456743077,0,0.0,0.9,0.9,175,175,1.0,0.8225717331921334,1,0.8966800115844555
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.0,3,0.06972591456743077,0,0.0,0.9,0.9,174,174,1.0,0.8596024624397958,1,0.8984931635553288
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.0,4,0.06972591456743077,0,0.0,0.9,0.9,23,23,1.0,0.9418841386171872,1,0.9344043458940333
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.01,0,0.06972591456743077,0,0.0,0.9,0.89,235,235,1.0,0.7731939601075025,1,0.9140257788212272
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.01,1,0.06972591456743077,0,0.0,0.9,0.89,193,193,1.0,0.8112551659528469,1,0.9164029165338667
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.01,2,0.06972591456743077,0,0.0,0.9,0.89,175,175,1.0,0.8225717331921334,1,0.8966800115844555
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.01,3,0.06972591456743077,0,0.0,0.9,0.89,174,174,1.0,0.8596024624397958,1,0.8984931635553288
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.01,4,0.06972591456743077,0,0.0,0.9,0.89,23,23,1.0,0.9418841386171872,1,0.9344043458940333
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.02,0,0.06972591456743077,0,0.0,0.9,0.88,235,235,1.0,0.7731939601075025,1,0.9140257788212272
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.02,1,0.06972591456743077,0,0.0,0.9,0.88,193,193,1.0,0.8112551659528469,1,0.9164029165338667
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.02,2,0.06972591456743077,0,0.0,0.9,0.88,175,175,1.0,0.8225717331921334,1,0.8966800115844555
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.02,3,0.06972591456743077,0,0.0,0.9,0.88,174,174,1.0,0.8596024624397958,1,0.8984931635553288
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.02,4,0.06972591456743077,0,0.0,0.9,0.88,23,23,1.0,0.9418841386171872,1,0.9344043458940333
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.05,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,0.85,235,428,1.8212765957446808,0.7929327630667711,1,0.9284936690808253
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.05,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,0.85,193,603,3.1243523316062176,0.8007972430998684,1,0.9080737411646828
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,175,542,3.097142857142857,0.8247913948591841,1,0.8986606675526856
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,174,372,2.1379310344827585,0.8424593395896274,1,0.8824446949369225
moderate_smoothness,800,1,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,23,23,1.0,0.9418841386171872,1,0.9344043458940333
moderate_smoothness,800,2,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,250,250,1.0,0.7722111476145048,1,0.9132519620933459
moderate_smoothness,800,2,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,219,219,1.0,0.8166007030260591,1,0.9204349854353397
moderate_smoothness,800,2,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,160,160,1.0,0.8848884542220772,1,0.9423073811041858
moderate_smoothness,800,2,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,151,151,1.0,0.8058530404988167,1,0.8423745992529836
moderate_smoothness,800,2,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,20,20,1.0,0.8341288479558746,1,0.8341372661349447
moderate_smoothness,800,2,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,250,469,1.876,0.8031330901853926,1,0.9351980160325832
moderate_smoothness,800,2,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,219,629,2.872146118721461,0.8149721236681122,1,0.9192224694673854
moderate_smoothness,800,2,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,160,530,3.3125,0.8275145879388646,1,0.9010526679600321
moderate_smoothness,800,2,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,151,331,2.19205298013245,0.8382391502460979,1,0.8782323449945262
moderate_smoothness,800,2,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,20,171,8.55,0.8058530404988167,1,0.79652282163409
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.0,0,0.06972591456743077,0,0.0,0.9,0.9,250,250,1.0,0.7722111476145048,1,0.9132519620933459
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.0,1,0.06972591456743077,0,0.0,0.9,0.9,219,219,1.0,0.8166007030260591,1,0.9204349854353397
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.0,2,0.06972591456743077,0,0.0,0.9,0.9,160,160,1.0,0.8848884542220772,1,0.9423073811041858
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.0,3,0.06972591456743077,0,0.0,0.9,0.9,151,151,1.0,0.8058530404988167,1,0.8423745992529836
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.0,4,0.06972591456743077,0,0.0,0.9,0.9,20,20,1.0,0.8341288479558746,1,0.8341372661349447
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.01,0,0.06972591456743077,0,0.0,0.9,0.89,250,250,1.0,0.7722111476145048,1,0.9132519620933459
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.01,1,0.06972591456743077,0,0.0,0.9,0.89,219,219,1.0,0.8166007030260591,1,0.9204349854353397
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.01,2,0.06972591456743077,0,0.0,0.9,0.89,160,160,1.0,0.8848884542220772,1,0.9423073811041858
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.01,3,0.06972591456743077,0,0.0,0.9,0.89,151,151,1.0,0.8058530404988167,1,0.8423745992529836
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.01,4,0.06972591456743077,0,0.0,0.9,0.89,20,20,1.0,0.8341288479558746,1,0.8341372661349447
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.02,0,0.06972591456743077,0,0.0,0.9,0.88,250,250,1.0,0.7722111476145048,1,0.9132519620933459
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.02,1,0.06972591456743077,0,0.0,0.9,0.88,219,219,1.0,0.8166007030260591,1,0.9204349854353397
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.02,2,0.06972591456743077,0,0.0,0.9,0.88,160,160,1.0,0.8848884542220772,1,0.9423073811041858
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.02,3,0.06972591456743077,0,0.0,0.9,0.88,151,151,1.0,0.8058530404988167,1,0.8423745992529836
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.02,4,0.06972591456743077,0,0.0,0.9,0.88,20,20,1.0,0.8341288479558746,1,0.8341372661349447
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.05,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,0.85,250,469,1.876,0.8031330901853926,1,0.9351980160325832
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.05,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,0.85,219,629,2.872146118721461,0.8149721236681122,1,0.9192224694673854
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,160,530,3.3125,0.8275145879388646,1,0.9010526679600321
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,151,331,2.19205298013245,0.8382391502460979,1,0.8782323449945262
moderate_smoothness,800,2,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,20,20,1.0,0.8341288479558746,1,0.8341372661349447
moderate_smoothness,800,3,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,234,234,1.0,0.7584219311035831,1,0.9018404137150218
moderate_smoothness,800,3,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,196,196,1.0,0.8279700838920585,1,0.9285191338058969
moderate_smoothness,800,3,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,192,192,1.0,0.8221167613512841,1,0.8962705820561148
moderate_smoothness,800,3,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,158,158,1.0,0.8562035310167386,1,0.8954452154545024
moderate_smoothness,800,3,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,20,20,1.0,1.0158102803767841,1,0.9698812625166973
moderate_smoothness,800,3,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,234,430,1.8376068376068375,0.7804758576181822,1,0.9195989925387951
moderate_smoothness,800,3,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,196,622,3.173469387755102,0.7940673386619175,1,0.9023979467940689
moderate_smoothness,800,3,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,192,546,2.84375,0.8354511307825736,1,0.9077879360375861
moderate_smoothness,800,3,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,158,370,2.3417721518987342,0.8397831876546358,1,0.8797856511073561
moderate_smoothness,800,3,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,20,178,8.9,0.8668868271599885,1,0.8716937565019738
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.0,0,0.06972591456743077,0,0.0,0.9,0.9,234,234,1.0,0.7584219311035831,1,0.9018404137150218
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.0,1,0.06972591456743077,0,0.0,0.9,0.9,196,196,1.0,0.8279700838920585,1,0.9285191338058969
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.0,2,0.06972591456743077,0,0.0,0.9,0.9,192,192,1.0,0.8221167613512841,1,0.8962705820561148
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.0,3,0.06972591456743077,0,0.0,0.9,0.9,158,158,1.0,0.8562035310167386,1,0.8954452154545024
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.0,4,0.06972591456743077,0,0.0,0.9,0.9,20,20,1.0,1.0158102803767841,1,0.9698812625166973
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.01,0,0.06972591456743077,0,0.0,0.9,0.89,234,234,1.0,0.7584219311035831,1,0.9018404137150218
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.01,1,0.06972591456743077,0,0.0,0.9,0.89,196,196,1.0,0.8279700838920585,1,0.9285191338058969
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.01,2,0.06972591456743077,0,0.0,0.9,0.89,192,192,1.0,0.8221167613512841,1,0.8962705820561148
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.01,3,0.06972591456743077,0,0.0,0.9,0.89,158,158,1.0,0.8562035310167386,1,0.8954452154545024
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.01,4,0.06972591456743077,0,0.0,0.9,0.89,20,20,1.0,1.0158102803767841,1,0.9698812625166973
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.02,0,0.06972591456743077,0,0.0,0.9,0.88,234,234,1.0,0.7584219311035831,1,0.9018404137150218
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.02,1,0.06972591456743077,0,0.0,0.9,0.88,196,196,1.0,0.8279700838920585,1,0.9285191338058969
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.02,2,0.06972591456743077,0,0.0,0.9,0.88,192,192,1.0,0.8221167613512841,1,0.8962705820561148
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.02,3,0.06972591456743077,0,0.0,0.9,0.88,158,158,1.0,0.8562035310167386,1,0.8954452154545024
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.02,4,0.06972591456743077,0,0.0,0.9,0.88,20,20,1.0,1.0158102803767841,1,0.9698812625166973
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.05,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,0.85,234,430,1.8376068376068375,0.7804758576181822,1,0.9195989925387951
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.05,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,0.85,196,622,3.173469387755102,0.7940673386619175,1,0.9023979467940689
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,192,546,2.84375,0.8354511307825736,1,0.9077879360375861
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,158,370,2.3417721518987342,0.8397831876546358,1,0.8797856511073561
moderate_smoothness,800,3,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,20,20,1.0,1.0158102803767841,1,0.9698812625166973
moderate_smoothness,800,4,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,240,240,1.0,0.7683527468574137,1,0.9101636927797593
moderate_smoothness,800,4,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,203,203,1.0,0.7968961143415114,1,0.9048141926966615
moderate_smoothness,800,4,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,170,170,1.0,0.8001046243304539,1,0.8750357616810345
moderate_smoothness,800,4,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,159,159,1.0,0.8979223338236044,1,0.9284865517610064
moderate_smoothness,800,4,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,28,28,1.0,1.0248683248027404,1,0.9728441117899518
moderate_smoothness,800,4,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,240,443,1.8458333333333334,0.7848508879950362,1,0.9228135845574178
moderate_smoothness,800,4,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,203,613,3.019704433497537,0.7893351585419455,1,0.8982558325207991
moderate_smoothness,800,4,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,170,532,3.1294117647058823,0.8356677702957979,1,0.9079669048193698
moderate_smoothness,800,4,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,159,357,2.2452830188679247,0.866159716292016,1,0.9041894686981775
moderate_smoothness,800,4,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,28,187,6.678571428571429,0.9095993754302709,1,0.9111703064901742
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.0,0,0.06972591456743077,0,0.0,0.9,0.9,240,240,1.0,0.7683527468574137,1,0.9101636927797593
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.0,1,0.06972591456743077,0,0.0,0.9,0.9,203,203,1.0,0.7968961143415114,1,0.9048141926966615
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.0,2,0.06972591456743077,0,0.0,0.9,0.9,170,170,1.0,0.8001046243304539,1,0.8750357616810345
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.0,3,0.06972591456743077,0,0.0,0.9,0.9,159,159,1.0,0.8979223338236044,1,0.9284865517610064
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.0,4,0.06972591456743077,0,0.0,0.9,0.9,28,28,1.0,1.0248683248027404,1,0.9728441117899518
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.01,0,0.06972591456743077,0,0.0,0.9,0.89,240,240,1.0,0.7683527468574137,1,0.9101636927797593
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.01,1,0.06972591456743077,0,0.0,0.9,0.89,203,203,1.0,0.7968961143415114,1,0.9048141926966615
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.01,2,0.06972591456743077,0,0.0,0.9,0.89,170,170,1.0,0.8001046243304539,1,0.8750357616810345
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.01,3,0.06972591456743077,0,0.0,0.9,0.89,159,159,1.0,0.8979223338236044,1,0.9284865517610064
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.01,4,0.06972591456743077,0,0.0,0.9,0.89,28,28,1.0,1.0248683248027404,1,0.9728441117899518
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.02,0,0.06972591456743077,0,0.0,0.9,0.88,240,240,1.0,0.7683527468574137,1,0.9101636927797593
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.02,1,0.06972591456743077,0,0.0,0.9,0.88,203,203,1.0,0.7968961143415114,1,0.9048141926966615
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.02,2,0.06972591456743077,0,0.0,0.9,0.88,170,170,1.0,0.8001046243304539,1,0.8750357616810345
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.02,3,0.06972591456743077,0,0.0,0.9,0.88,159,159,1.0,0.8979223338236044,1,0.9284865517610064
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.02,4,0.06972591456743077,0,0.0,0.9,0.88,28,28,1.0,1.0248683248027404,1,0.9728441117899518
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.05,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,0.85,240,443,1.8458333333333334,0.7848508879950362,1,0.9228135845574178
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.05,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,0.85,203,613,3.019704433497537,0.7893351585419455,1,0.8982558325207991
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.05,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,0.85,170,532,3.1294117647058823,0.8356677702957979,1,0.9079669048193698
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.05,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,0.85,159,357,2.2452830188679247,0.866159716292016,1,0.9041894686981775
moderate_smoothness,800,4,approximate_ordinal_borrowing,0.05,4,0.06972591456743077,0,0.0,0.9,0.85,28,28,1.0,1.0248683248027404,1,0.9728441117899518
moderate_smoothness,800,5,independent_mondrian,,0,0.06972591456743077,0,0.0,0.9,,235,235,1.0,0.7458811885617893,1,0.8905401783875575
moderate_smoothness,800,5,independent_mondrian,,1,0.06972591456743077,0,0.0,0.9,,202,202,1.0,0.75703572213739,1,0.8665389660727914
moderate_smoothness,800,5,independent_mondrian,,2,0.06972591456743077,0,0.0,0.9,,168,168,1.0,0.8853174670012779,1,0.9425547455956684
moderate_smoothness,800,5,independent_mondrian,,3,0.06972591456743077,0,0.0,0.9,,164,164,1.0,0.8283809823576231,1,0.8679825078643276
moderate_smoothness,800,5,independent_mondrian,,4,0.06972591456743077,0,0.0,0.9,,31,31,1.0,0.9550292313639543,1,0.9423886439643423
moderate_smoothness,800,5,fixed_ordinal_pooling,,0,0.06972591456743077,1,0.03169359753065035,0.8683064024693496,,235,437,1.8595744680851063,0.7485265893175488,1,0.8929984383338014
moderate_smoothness,800,5,fixed_ordinal_pooling,,1,0.06972591456743077,1,0.04708763061696623,0.8529123693830338,,202,605,2.995049504950495,0.7802308744038434,1,0.8899297059706689
moderate_smoothness,800,5,fixed_ordinal_pooling,,2,0.06972591456743077,1,0.04683083814230425,0.8531691618576958,,168,534,3.1785714285714284,0.8082070047856726,1,0.8831800821469503
moderate_smoothness,800,5,fixed_ordinal_pooling,,3,0.06972591456743077,1,0.0387366192041282,0.8612633807958718,,164,363,2.2134146341463414,0.8683015452293683,1,0.9059981565287151
moderate_smoothness,800,5,fixed_ordinal_pooling,,4,0.06972591456743077,1,0.06063123005863545,0.8393687699413646,,31,195,6.290322580645161,0.8640550510685534,1,0.8687017583382435
